,Country Name,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land","Agriculture, value added (% of GDP)","Agriculture, value added (annual % growth)","Agriculture, value added (constant 2010 US$)","Agriculture, value added (constant LCU)","Agriculture, value added (current LCU)","Agriculture, value added (current US$)",Alternative and nuclear energy (% of total energy use),Aquaculture production (metric tons),Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Arms exports (SIPRI trend indicator values),Arms imports (SIPRI trend indicator values),"Birth rate, crude (per 1,000 people)",Broad money (% of GDP),Broad money (current LCU),Broad money growth (annual %),Broad money to total reserves ratio,CO2 emissions (kg per 2010 US$ of GDP),CO2 emissions (kt),CO2 emissions (metric tons per capita),"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",CO2 emissions from gaseous fuel consumption (% of total),CO2 emissions from gaseous fuel consumption (kt),CO2 emissions from liquid fuel consumption (% of total),CO2 emissions from liquid fuel consumption (kt),CO2 emissions from manufacturing industries and construction (% of total fuel combustion),"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),CO2 emissions from solid fuel consumption (% of total),CO2 emissions from solid fuel consumption (kt),CO2 emissions from transport (% of total fuel combustion),CO2 intensity (kg per kg of oil equivalent energy use),Capture fisheries production (metric tons),Cereal production (metric tons),Cereal yield (kg per hectare),Changes in inventories (constant LCU),Changes in inventories (current LCU),Changes in inventories (current US$),"Charges for the use of intellectual property, payments (BoP, current US$)","Charges for the use of intellectual property, receipts (BoP, current US$)",Claims on central government (annual growth as % of broad money),"Claims on central government, etc. (% GDP)",Claims on private sector (annual growth as % of broad money),Combustible renewables and waste (% of total energy),Commercial service exports (current US$),Commercial service imports (current US$),"Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)","Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Consumer price index (2010 = 100),"Contraceptive prevalence, modern methods (% of women ages 15-49)","Contributing family workers, total (% of total employment)",Crop production index (2004-2006 = 100),Current account balance (% of GDP),"Current account balance (BoP, current US$)",DEC alternative conversion factor (LCU per US$),"Death rate, crude (per 1,000 people)",Deposit interest rate (%),Discrepancy in expenditure estimate of GDP (constant LCU),Discrepancy in expenditure estimate of GDP (current LCU),Domestic credit provided by financial sector (% of GDP),Domestic credit to private sector (% of GDP),Domestic credit to private sector by banks (% of GDP),Electric power consumption (kWh per capita),Electric power transmission and distribution losses (% of output),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),"Electricity production from oil, gas and coal sources (% of total)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Electricity production from renewable sources, excluding hydroelectric (kWh)",Employment in agriculture (% of total employment),"Employment in agriculture, female (% of female employment)","Employment in agriculture, male (% of male employment)","Employment to population ratio, 15+, female (%) (national estimate)","Employment to population ratio, 15+, male (%) (national estimate)","Employment to population ratio, 15+, total (%) (national estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Employment to population ratio, ages 15-24, total (%) (national estimate)","Energy imports, net (% of energy use)",Energy use (kg of oil equivalent per capita),Exports as a capacity to import (constant LCU),Exports of goods and services (% of GDP),"Exports of goods and services (BoP, current US$)",Exports of goods and services (annual % growth),Exports of goods and services (constant 2010 US$),Exports of goods and services (constant LCU),Exports of goods and services (current LCU),Exports of goods and services (current US$),"Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (% of GDP),External balance on goods and services (constant LCU),External balance on goods and services (current LCU),External balance on goods and services (current US$),"Fertility rate, total (births per woman)",Final consumption expenditure (constant 2010 US$),Final consumption expenditure (constant LCU),Final consumption expenditure (current LCU),Final consumption expenditure (current US$),"Final consumption expenditure, etc. (% of GDP)","Final consumption expenditure, etc. (annual % growth)","Final consumption expenditure, etc. (constant 2010 US$)","Final consumption expenditure, etc. (constant LCU)","Final consumption expenditure, etc. (current LCU)","Final consumption expenditure, etc. (current US$)",Food production index (2004-2006 = 100),"Foreign direct investment, net (BoP, current US$)",Fossil fuel energy consumption (% of total),GDP (constant 2010 US$),GDP (constant LCU),GDP (current LCU),GDP (current US$),GDP deflator (base year varies by country),GDP growth (annual %),GDP per capita (constant 2010 US$),GDP per capita (constant LCU),GDP per capita (current LCU),GDP per capita (current US$),GDP per capita growth (annual %),GNI (constant 2010 US$),GNI (constant LCU),GNI (current LCU),GNI (current US$),GNI growth (annual %),GNI per capita (constant 2010 US$),GNI per capita (constant LCU),GNI per capita (current LCU),GNI per capita growth (annual %),General government final consumption expenditure (% of GDP),General government final consumption expenditure (annual % growth),General government final consumption expenditure (constant 2010 US$),General government final consumption expenditure (constant LCU),General government final consumption expenditure (current LCU),General government final consumption expenditure (current US$),"Goods exports (BoP, current US$)","Goods imports (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)",Gross capital formation (% of GDP),Gross capital formation (annual % growth),Gross capital formation (constant 2010 US$),Gross capital formation (constant LCU),Gross capital formation (current LCU),Gross capital formation (current US$),Gross domestic income (constant LCU),Gross domestic savings (% of GDP),Gross domestic savings (current LCU),Gross domestic savings (current US$),Gross fixed capital formation (% of GDP),Gross fixed capital formation (annual % growth),Gross fixed capital formation (constant 2010 US$),Gross fixed capital formation (constant LCU),Gross fixed capital formation (current LCU),Gross fixed capital formation (current US$),"Gross fixed capital formation, private sector (% of GDP)","Gross fixed capital formation, private sector (current LCU)",Gross national expenditure (% of GDP),Gross national expenditure (constant 2010 US$),Gross national expenditure (constant LCU),Gross national expenditure (current LCU),Gross national expenditure (current US$),Gross national expenditure deflator (base year varies by country),Gross savings (% of GDP),Gross savings (% of GNI),Gross savings (current LCU),Gross savings (current US$),Gross value added at factor cost (constant 2010 US$),Gross value added at factor cost (constant LCU),Gross value added at factor cost (current LCU),Gross value added at factor cost (current US$),"Hospital beds (per 1,000 people)",Household final consumption expenditure (annual % growth),Household final consumption expenditure (constant 2010 US$),Household final consumption expenditure (constant LCU),Household final consumption expenditure (current LCU),Household final consumption expenditure (current US$),Household final consumption expenditure per capita (constant 2010 US$),Household final consumption expenditure per capita growth (annual %),"Household final consumption expenditure, etc. (% of GDP)","Household final consumption expenditure, etc. (annual % growth)","Household final consumption expenditure, etc. (constant 2010 US$)","Household final consumption expenditure, etc. (constant LCU)","Household final consumption expenditure, etc. (current LCU)","Household final consumption expenditure, etc. (current US$)","ICT service exports (% of service exports, BoP)","ICT service exports (BoP, current US$)",Imports of goods and services (% of GDP),"Imports of goods and services (BoP, current US$)",Imports of goods and services (annual % growth),Imports of goods and services (constant 2010 US$),Imports of goods and services (constant LCU),Imports of goods and services (current LCU),Imports of goods and services (current US$),"Imports of goods, services and primary income (BoP, current US$)","Industry, value added (% of GDP)","Industry, value added (annual % growth)","Industry, value added (constant 2010 US$)","Industry, value added (constant LCU)","Industry, value added (current LCU)","Industry, value added (current US$)","Inflation, GDP deflator (annual %)","Inflation, consumer prices (annual %)",Insurance and financial services (% of commercial service exports),Insurance and financial services (% of commercial service imports),"Insurance and financial services (% of service exports, BoP)","Insurance and financial services (% of service imports, BoP)","Interest rate spread (lending rate minus deposit rate, %)","Labor force participation rate for ages 15-24, female (%) (national estimate)","Labor force participation rate for ages 15-24, male (%) (national estimate)","Labor force participation rate for ages 15-24, total (%) (national estimate)","Labor force participation rate, female (% of female population ages 15+) (national estimate)","Labor force participation rate, male (% of male population ages 15+) (national estimate)","Labor force participation rate, total (% of total population ages 15+) (national estimate)",Land area (sq. km),Land under cereal production (hectares),Lending interest rate (%),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Livestock production index (2004-2006 = 100),"Manufacturing, value added (% of GDP)","Manufacturing, value added (annual % growth)","Manufacturing, value added (constant 2010 US$)","Manufacturing, value added (constant LCU)","Manufacturing, value added (current LCU)","Manufacturing, value added (current US$)","Maternal mortality ratio (national estimate, per 100,000 live births)",Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),Military expenditure (% of GDP),Military expenditure (current LCU),"Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Net ODA received (% of GNI),Net ODA received (% of gross capital formation),"Net ODA received (% of imports of goods, services and primary income)",Net ODA received per capita (current US$),"Net bilateral aid flows from DAC donors, Austria (current US$)","Net bilateral aid flows from DAC donors, Belgium (current US$)","Net bilateral aid flows from DAC donors, Canada (current US$)","Net bilateral aid flows from DAC donors, Denmark (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, France (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, Italy (current US$)","Net bilateral aid flows from DAC donors, Japan (current US$)","Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)","Net bilateral aid flows from DAC donors, Netherlands (current US$)","Net bilateral aid flows from DAC donors, Norway (current US$)","Net bilateral aid flows from DAC donors, Portugal (current US$)","Net bilateral aid flows from DAC donors, Sweden (current US$)","Net bilateral aid flows from DAC donors, Switzerland (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","Net bilateral aid flows from DAC donors, United States (current US$)","Net capital account (BoP, current US$)",Net current transfers from abroad (constant LCU),Net current transfers from abroad (current LCU),Net current transfers from abroad (current US$),Net domestic credit (current LCU),"Net errors and omissions (BoP, current US$)","Net financial account (BoP, current US$)",Net foreign assets (current LCU),Net income from abroad (constant LCU),Net income from abroad (current LCU),Net income from abroad (current US$),Net official development assistance and official aid received (constant 2013 US$),Net official development assistance and official aid received (current US$),Net official development assistance received (constant 2014 US$),Net official development assistance received (current US$),"Net primary income (BoP, current US$)","Net secondary income (BoP, current US$)",Net taxes on products (constant LCU),Net taxes on products (current LCU),Net taxes on products (current US$),"Net trade in goods (BoP, current US$)","Net trade in goods and services (BoP, current US$)",Number of infant deaths,Number of neonatal deaths,Number of under-five deaths,"Official exchange rate (LCU per US$, period average)","Patent applications, nonresidents","Patent applications, residents",Permanent cropland (% of land area),"Personal transfers, receipts (BoP, current US$)","Physicians (per 1,000 people)",Population ages 0-14 (% of total),"Population ages 0-14, female","Population ages 0-14, female (% of total)","Population ages 0-14, male","Population ages 0-14, male (% of total)","Population ages 0-14, total","Population ages 0-4, female (% of female population)","Population ages 0-4, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total),"Population ages 15-64, female","Population ages 15-64, female (% of total)","Population ages 15-64, male","Population ages 15-64, male (% of total)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 5-9, female (% of female population)","Population ages 5-9, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total),"Population ages 65 and above, female","Population ages 65 and above, female (% of total)","Population ages 65 and above, male","Population ages 65 and above, male (% of total)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population density (people per sq. km of land area),Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),Population in urban agglomerations of more than 1 million,Population in urban agglomerations of more than 1 million (% of total population),"Population, female","Population, female (% of total)","Population, male","Population, male (% of total)","Population, total","Portfolio equity, net inflows (BoP, current US$)","Portfolio investment, net (BoP, current US$)","Primary income payments (BoP, current US$)","Primary income receipts (BoP, current US$)",Ratio of female to male labor force participation rate (%) (national estimate),Real interest rate (%),"Reserves and related items (BoP, current US$)","Risk premium on lending (lending rate minus treasury bill rate, %)",Rural population,Rural population (% of total population),Rural population growth (annual %),"Secondary income receipts (BoP, current US$)","Secondary income, other sectors, payments (BoP, current US$)","Self-employed, total (% of total employment)","Service exports (BoP, current US$)","Service imports (BoP, current US$)","Services, etc., value added (% of GDP)","Services, etc., value added (annual % growth)","Services, etc., value added (constant 2010 US$)","Services, etc., value added (constant LCU)","Services, etc., value added (current LCU)","Services, etc., value added (current US$)",Surface area (sq. km),"Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)","Technical cooperation grants (BoP, current US$)",Terms of trade adjustment (constant LCU),Total fisheries production (metric tons),"Total reserves (includes gold, current US$)",Total reserves in months of imports,Total reserves minus gold (current US$),Trade (% of GDP),Trade in services (% of GDP),"Trademark applications, direct nonresident","Trademark applications, direct resident","Trademark applications, total",Transport services (% of commercial service exports),Transport services (% of commercial service imports),"Transport services (% of service exports, BoP)","Transport services (% of service imports, BoP)",Travel services (% of commercial service exports),Travel services (% of commercial service imports),"Travel services (% of service exports, BoP)","Travel services (% of service imports, BoP)","Unemployment, female (% of female labor force) (national estimate)","Unemployment, male (% of male labor force) (national estimate)","Unemployment, total (% of total labor force) (national estimate)","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",Urban population,Urban population (% of total),Urban population growth (annual %),"Vulnerable employment, total (% of total employment)","Wage and salaried workers, total (% of total employment)",Wholesale price index (2010 = 100)
0,Afghanistan,0.858668579098,0.198531443019,-0.885806767379,0.366156284743,1.1334746535,-0.321152202626,-0.269444762426,-0.568232709864,-5.61505872936e-13,-3.36645461348e-13,-1.19795064007e-13,-8.93725663161e-14,2.27057210338e-13,-6.99787200533e-13,1.17562667513e-13,2.06708859574e-13,-0.0726580777314,1.23364874769,0.105886321008,-5.37878563507e-13,-0.568082798121,1.22746687448,-1.34432824699,-0.257334696873,-0.000335254974252,-1.64742477068,-2.04846770752e-14,-0.317463609603,-0.562295041583,-2.75352219043e-13,-0.429268536703,-0.256316452348,-0.376900280182,-0.298295769327,-1.21171948818e-13,5.18619817786e-14,3.67064763251e-13,0.494748593015,-0.337972206843,-1.5269740256e-12,1.35166495708e-12,-0.363906786779,-0.389171069811,-0.312912585738,3.03966830234e-15,3.31265426467e-14,-2.56927723664e-13,-3.53926601601e-13,,4.00651278382,0.396064750081,-0.154800601576,-6.16086469235e-13,-1.61982353021e-13,-2.05504787031e-13,-4.79300753258e-13,-6.13871552589e-13,7.30688287601e-13,-6.22532804141e-13,-1.59996978769e-13,-0.998104263698,-0.998104263698,0.188941265937,-9.43300455552e-14,6.24297799946e-14,0.164532383031,2.47364538083,1.14423021519e-13,-3.26521485702e-14,4.86728071505e-15,-0.674811227913,-1.11448845842,-1.45625886924,-5.90143929011e-13,-6.24663088276e-12,-2.66749696627e-13,-2.18694846851e-14,-9.16272242722e-16,-2.96590215213e-13,8.00499771214e-15,3.54456332793e-13,9.20164929411e-14,6.03876329371e-14,-0.998104263698,-0.998104263698,-0.998104263698,-1.00972261915e-13,-5.48070532841e-13,9.95417954502e-14,,0.998104263698,0.998104263698,4.85445482599e-13,3.78290990845e-13,3.46372857008e-13,-1.33172216556,-1.87084180019e-13,1.54261470035e-13,-3.13614803812e-13,-3.06768624834e-13,-0.220571388311,-0.557034307658,1.43304558827e-13,-0.140125706675,1.45057611405e-14,0.181436318582,-0.105417237491,1.21918066061,3.2106557082e-14,2.82279359479e-13,-0.378854882654,-0.33898677353,0.266518666899,-2.80877646374e-13,-4.36852701909e-13,1.70868755523e-13,-0.322145518635,-0.740682812437,0.121511302541,2.5141305961e-14,-7.2667414084e-14,1.55066065575e-13,9.125336316e-14,-0.159811790945,-0.478951665923,-2.49011808211e-13,-6.69786638822e-13,1.22229212353e-14,1.70209553137e-13,-0.301042686827,-0.998930721467,-5.91557268048e-13,4.26520018369e-13,-1.6078894303e-13,-0.170827264645,-0.49771166236,-2.65968783761e-13,-1.50080308851e-13,2.15515449925e-13,-0.345611996721,-3.54062035443e-13,-1.57609565504e-12,-2.73076752185e-13,-8.66101895026e-14,-3.49958275572e-13,-5.11799594183e-15,-3.39272467796e-14,2.99983984896e-13,-1.53870684831e-13,0.0530934581154,-0.458555622649,2.71788520611e-13,-6.32178647889e-13,-2.19927452728e-16,-0.319502455431,-0.715014291987,-2.32722849438e-13,-0.450543552144,-0.328176637116,-0.64839750807,1.30217360569e-12,2.91821522784e-13,-9.45891395411e-14,1.40013437318e-13,2.14884735966e-13,3.91559346922e-14,-1.19522531115e-12,0.0,-0.126707581197,3.36303101475e-13,4.04122197603e-13,-0.193839464674,-0.564582680943,-3.55621265431e-13,5.15697887317e-13,5.37369399952e-13,-5.52805635823e-14,-1.13626518015e-14,4.07039193081e-13,4.45395007503e-14,-0.305251766808,-0.928927290563,3.64890396085e-12,1.39353361281e-13,5.0497515592e-14,1.83025313011e-13,-0.325959358084,-0.744983342419,-1.48336298845e-13,-3.13958257964e-14,8.7146830822e-13,6.85180543561e-14,-9.45187588565e-14,3.54593562375e-13,-2.17216629271e-13,-2.16791407054e-13,-4.37881216193e-13,9.95044045768e-13,-1.16211251762,-1.08173091541e-13,2.15024811495e-14,2.1555794768e-13,1.0492882595e-13,-0.214998386133,-0.576843577319,5.53212052545e-14,1.29207657899e-12,-7.30684991065e-14,3.68332802641e-13,3.86726592707e-13,4.17758927019e-14,8.6635992778e-13,4.54364657027e-13,-2.86015411633e-13,-5.19766013654e-14,1.9239110579e-12,2.02956388485e-13,1.32359791562e-12,1.72525335419e-13,-6.47612756259e-13,6.4766815639e-13,7.12917814411e-13,9.79581002327e-13,1.64481697827e-12,1.56403805672e-12,-0.306129820321,-0.384460208602,1.37385181062e-14,-1.89070248889,-1.88628045706,-1.89226096752,0.0751115020498,-2.13097287098e-12,-6.02438613559e-13,-5.68999631966e-13,-7.52224703691e-14,4.10786738401e-14,-2.65234629114e-13,,-0.35805473948,-0.449276325233,1.13185134547,-0.658255987241,-2.36767849646,-0.948268167772,5.17423723576e-13,-0.726725211459,3.74682557251,-3.26139340038e-14,-2.84773764901e-13,0.982126918175,-0.362876858003,7.34392671915e-14,1.1711346703e-12,6.7594108083e-14,1.66498345292e-12,-3.22809352954e-15,5.95864538346e-13,7.57319390486e-13,-9.31747413523e-13,3.48613357488e-13,-2.83930778849e-13,-1.01585905991e-13,-0.459971212753,-4.65510000451e-13,-4.82033413976e-14,2.20496750434,2.28279031288,3.94223493252,-1.31776189461e-13,3.29733796524,1.25064820035,0.673072223232,-0.998104263698,-0.168516673787,0.0,3.21895606213e-13,1.4260493279e-13,-1.90277865183e-13,1.19012235252e-13,2.6848415431e-13,-0.787750850811,5.72735553369e-15,-1.04817552038,,-1.26040303226e-12,-2.18697306323e-13,-8.71009642477e-13,-1.28335932466e-13,7.8993658162e-14,-0.494944565861,1.32130994558e-14,-0.689611891167,-2.48858661231e-14,-2.84718062841e-14,-7.64134038018e-16,2.97105838779e-14,-0.217939066565,-7.00351035798e-14,2.3363961303e-15,-0.231009564591,2.43041025235e-13,0.271710318532,0.3260941131,-0.452327740668,-0.444241942032,-0.459012197106,-0.450912365762,3.26607205575e-15,1.29627288183e-13,3.52076003319e-14,-0.601901786088,-1.02851423798,1.8081567966e-13,2.38471364446e-14,0.187730901713,1.45489988481e-13,5.67562418485e-13,-0.347161428494,4.93728157341e-13,-6.84417886697e-14,-0.51098452188,,9.72977298145e-13,0.488642781341,-0.31784728023,0.722311661777,-0.317710089506,0.212420253866,-0.317778563995,0.742157941474,0.380944916708,1.25349679386,0.223262438612,1.21765898944,0.983005433645,-0.275766012926,-0.330623222348,-0.530488016559,-0.325396994125,-0.0215018253445,-0.328044546287,0.827150268959,0.666600987819,0.28666360285,0.292887688411,-0.484969949754,0.0764300518855,-0.71075034183,-0.0292897304816,-0.538637627779,0.112018856811,-0.801889107312,-0.512270402458,0.240684171571,-0.094853040063,-0.819845379529,-0.67773271019,-0.810882961982,-0.572408124195,-0.850069484636,-0.537224277871,-0.805080789717,-0.342527632538,-0.931839476313,-0.338444218413,-0.610411945091,-0.341036891125,-0.842154670459,-0.454265609927,-0.928998965363,-0.572931933818,-0.958774131794,-0.690813964353,-0.990088402654,-0.829708173097,-0.178248350158,-0.261947174066,-0.538554899295,0.389160893169,-0.5289092876,-1.12470590787,-0.327868357727,-0.994608981817,-0.323780450102,0.994608981817,-0.294851925631,4.10762769341e-13,-1.08861556306e-13,2.72409755553e-13,9.12983848898e-14,-1.95552445438e-13,1.56677146241e-13,-1.69298317413e-13,-1.6032065772e-12,-0.277520443007,1.19187618886,0.249846857891,-3.63881527827e-14,3.6067984712e-13,0.998104263698,-1.69224915458e-13,5.84454486931e-14,-3.2487895442e-13,-8.68659320282e-15,9.75592965223e-14,3.47913395414e-13,-6.65721370391e-14,4.80760885824e-14,-0.307535688858,-1.86189385794,-1.88944742,0.121491725909,1.4647096149e-13,-0.364171687547,-0.536762970369,2.68638331706e-13,-0.905365494999,-1.26951162372,-1.76356633391e-13,1.56623225296e-13,3.34135325497e-14,4.02196078846e-13,-2.22353188263e-13,1.21523388574e-13,3.01249084376e-13,6.67128800303e-13,1.61893861701e-13,-5.51079763304e-14,5.38137499333e-14,-2.62269298728e-13,-1.26186437084e-13,-6.45389190575e-14,-8.16358832362e-14,-0.998104263698,0.998104263698,0.998104263698,-0.317379347089,-1.19187618886,0.496363467786,0.998104263698,-0.998104263698,3.83859464614e-13
