,Country Name,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, value added (% of GDP)","Agriculture, value added (annual % growth)","Agriculture, value added (constant 2010 US$)","Agriculture, value added (constant LCU)","Agriculture, value added (current LCU)","Agriculture, value added (current US$)",Alternative and nuclear energy (% of total energy use),Aquaculture production (metric tons),Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Arms exports (SIPRI trend indicator values),Arms imports (SIPRI trend indicator values),"Birth rate, crude (per 1,000 people)",Broad money (% of GDP),Broad money (current LCU),Broad money growth (annual %),Broad money to total reserves ratio,CO2 emissions (kg per 2010 US$ of GDP),CO2 emissions (kt),CO2 emissions (metric tons per capita),"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",CO2 emissions from gaseous fuel consumption (% of total),CO2 emissions from gaseous fuel consumption (kt),CO2 emissions from liquid fuel consumption (% of total),CO2 emissions from liquid fuel consumption (kt),CO2 emissions from manufacturing industries and construction (% of total fuel combustion),"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),CO2 emissions from solid fuel consumption (% of total),CO2 emissions from solid fuel consumption (kt),CO2 emissions from transport (% of total fuel combustion),CO2 intensity (kg per kg of oil equivalent energy use),Capture fisheries production (metric tons),Cereal production (metric tons),Cereal yield (kg per hectare),Changes in inventories (constant LCU),Changes in inventories (current LCU),Changes in inventories (current US$),"Charges for the use of intellectual property, payments (BoP, current US$)","Charges for the use of intellectual property, receipts (BoP, current US$)",Chemicals (% of value added in manufacturing),Claims on central government (annual growth as % of broad money),"Claims on central government, etc. (% GDP)",Claims on private sector (annual growth as % of broad money),Combustible renewables and waste (% of total energy),Commercial service exports (current US$),Commercial service imports (current US$),"Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)","Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Consumer price index (2010 = 100),"Contraceptive prevalence, modern methods (% of women ages 15-49)","Contributing family workers, total (% of total employment)",Crop production index (2004-2006 = 100),Current account balance (% of GDP),"Current account balance (BoP, current US$)",DEC alternative conversion factor (LCU per US$),"Death rate, crude (per 1,000 people)",Deposit interest rate (%),Discrepancy in expenditure estimate of GDP (constant LCU),Discrepancy in expenditure estimate of GDP (current LCU),Domestic credit provided by financial sector (% of GDP),Domestic credit to private sector (% of GDP),Domestic credit to private sector by banks (% of GDP),Electric power consumption (kWh per capita),Electric power transmission and distribution losses (% of output),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),"Electricity production from oil, gas and coal sources (% of total)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Electricity production from renewable sources, excluding hydroelectric (kWh)",Employment in agriculture (% of total employment),"Employment in agriculture, female (% of female employment)","Employment in agriculture, male (% of male employment)",Employment in industry (% of total employment),"Employment in industry, female (% of female employment)","Employment in industry, male (% of male employment)",Employment in services (% of total employment),"Employment in services, female (% of female employment)","Employment in services, male (% of male employment)","Employment to population ratio, 15+, female (%) (national estimate)","Employment to population ratio, 15+, male (%) (national estimate)","Employment to population ratio, 15+, total (%) (national estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Employment to population ratio, ages 15-24, total (%) (national estimate)","Energy imports, net (% of energy use)",Energy use (kg of oil equivalent per capita),Exports as a capacity to import (constant LCU),Exports of goods and services (% of GDP),"Exports of goods and services (BoP, current US$)",Exports of goods and services (annual % growth),Exports of goods and services (constant 2010 US$),Exports of goods and services (constant LCU),Exports of goods and services (current LCU),Exports of goods and services (current US$),"Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (% of GDP),External balance on goods and services (constant LCU),External balance on goods and services (current LCU),External balance on goods and services (current US$),"Fertility rate, total (births per woman)",Final consumption expenditure (constant 2010 US$),Final consumption expenditure (constant LCU),Final consumption expenditure (current LCU),Final consumption expenditure (current US$),"Final consumption expenditure, etc. (% of GDP)","Final consumption expenditure, etc. (annual % growth)","Final consumption expenditure, etc. (constant 2010 US$)","Final consumption expenditure, etc. (constant LCU)","Final consumption expenditure, etc. (current LCU)","Final consumption expenditure, etc. (current US$)",Food exports (% of merchandise exports),Food imports (% of merchandise imports),Food production index (2004-2006 = 100),"Food, beverages and tobacco (% of value added in manufacturing)","Foreign direct investment, net (BoP, current US$)",Fossil fuel energy consumption (% of total),Fuel exports (% of merchandise exports),Fuel imports (% of merchandise imports),GDP (constant 2010 US$),GDP (constant LCU),GDP (current LCU),GDP (current US$),GDP deflator (base year varies by country),GDP growth (annual %),GDP per capita (constant 2010 US$),GDP per capita (constant LCU),GDP per capita (current LCU),GDP per capita (current US$),GDP per capita growth (annual %),GNI (constant 2010 US$),GNI (constant LCU),GNI (current LCU),GNI (current US$),GNI growth (annual %),GNI per capita (constant 2010 US$),GNI per capita (constant LCU),GNI per capita (current LCU),GNI per capita growth (annual %),"GNI per capita, Atlas method (current US$)","GNI, Atlas method (current US$)",General government final consumption expenditure (% of GDP),General government final consumption expenditure (annual % growth),General government final consumption expenditure (constant 2010 US$),General government final consumption expenditure (constant LCU),General government final consumption expenditure (current LCU),General government final consumption expenditure (current US$),"Goods exports (BoP, current US$)","Goods imports (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)",Gross capital formation (% of GDP),Gross capital formation (annual % growth),Gross capital formation (constant 2010 US$),Gross capital formation (constant LCU),Gross capital formation (current LCU),Gross capital formation (current US$),Gross domestic income (constant LCU),Gross domestic savings (% of GDP),Gross domestic savings (current LCU),Gross domestic savings (current US$),Gross fixed capital formation (% of GDP),Gross fixed capital formation (annual % growth),Gross fixed capital formation (constant 2010 US$),Gross fixed capital formation (constant LCU),Gross fixed capital formation (current LCU),Gross fixed capital formation (current US$),"Gross fixed capital formation, private sector (% of GDP)","Gross fixed capital formation, private sector (current LCU)",Gross national expenditure (% of GDP),Gross national expenditure (constant 2010 US$),Gross national expenditure (constant LCU),Gross national expenditure (current LCU),Gross national expenditure (current US$),Gross national expenditure deflator (base year varies by country),Gross savings (% of GDP),Gross savings (% of GNI),Gross savings (current LCU),Gross savings (current US$),Gross value added at factor cost (constant 2010 US$),Gross value added at factor cost (constant LCU),Gross value added at factor cost (current LCU),Gross value added at factor cost (current US$),"Hospital beds (per 1,000 people)",Household final consumption expenditure (annual % growth),Household final consumption expenditure (constant 2010 US$),Household final consumption expenditure (constant LCU),Household final consumption expenditure (current LCU),Household final consumption expenditure (current US$),Household final consumption expenditure per capita (constant 2010 US$),Household final consumption expenditure per capita growth (annual %),"Household final consumption expenditure, etc. (% of GDP)","Household final consumption expenditure, etc. (annual % growth)","Household final consumption expenditure, etc. (constant 2010 US$)","Household final consumption expenditure, etc. (constant LCU)","Household final consumption expenditure, etc. (current LCU)","Household final consumption expenditure, etc. (current US$)","ICT service exports (% of service exports, BoP)","ICT service exports (BoP, current US$)",Imports of goods and services (% of GDP),"Imports of goods and services (BoP, current US$)",Imports of goods and services (annual % growth),Imports of goods and services (constant 2010 US$),Imports of goods and services (constant LCU),Imports of goods and services (current LCU),Imports of goods and services (current US$),"Imports of goods, services and primary income (BoP, current US$)","Industry, value added (% of GDP)","Industry, value added (annual % growth)","Industry, value added (constant 2010 US$)","Industry, value added (constant LCU)","Industry, value added (current LCU)","Industry, value added (current US$)","Inflation, GDP deflator (annual %)","Inflation, consumer prices (annual %)",Insurance and financial services (% of commercial service exports),Insurance and financial services (% of commercial service imports),"Insurance and financial services (% of service exports, BoP)","Insurance and financial services (% of service imports, BoP)","Interest rate spread (lending rate minus deposit rate, %)","Labor force participation rate for ages 15-24, female (%) (national estimate)","Labor force participation rate for ages 15-24, male (%) (national estimate)","Labor force participation rate for ages 15-24, total (%) (national estimate)","Labor force participation rate, female (% of female population ages 15+) (national estimate)","Labor force participation rate, male (% of male population ages 15+) (national estimate)","Labor force participation rate, total (% of total population ages 15+) (national estimate)",Land area (sq. km),Land under cereal production (hectares),Lending interest rate (%),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Livestock production index (2004-2006 = 100),Machinery and transport equipment (% of value added in manufacturing),Manufactures exports (% of merchandise exports),Manufactures imports (% of merchandise imports),"Manufacturing, value added (% of GDP)","Manufacturing, value added (annual % growth)","Manufacturing, value added (constant 2010 US$)","Manufacturing, value added (constant LCU)","Manufacturing, value added (current LCU)","Manufacturing, value added (current US$)",Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),Methane emissions in energy sector (thousand metric tons of CO2 equivalent),Military expenditure (% of GDP),Military expenditure (current LCU),"Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Net ODA received (% of GNI),Net ODA received (% of gross capital formation),"Net ODA received (% of imports of goods, services and primary income)",Net ODA received per capita (current US$),"Net bilateral aid flows from DAC donors, Australia (current US$)","Net bilateral aid flows from DAC donors, Austria (current US$)","Net bilateral aid flows from DAC donors, Belgium (current US$)","Net bilateral aid flows from DAC donors, Canada (current US$)","Net bilateral aid flows from DAC donors, Denmark (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, France (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, Italy (current US$)","Net bilateral aid flows from DAC donors, Japan (current US$)","Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)","Net bilateral aid flows from DAC donors, Netherlands (current US$)","Net bilateral aid flows from DAC donors, Norway (current US$)","Net bilateral aid flows from DAC donors, Sweden (current US$)","Net bilateral aid flows from DAC donors, Switzerland (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","Net bilateral aid flows from DAC donors, United States (current US$)","Net capital account (BoP, current US$)",Net current transfers from abroad (constant LCU),Net current transfers from abroad (current LCU),Net current transfers from abroad (current US$),Net domestic credit (current LCU),"Net errors and omissions (BoP, current US$)","Net financial account (BoP, current US$)",Net foreign assets (current LCU),Net income from abroad (constant LCU),Net income from abroad (current LCU),Net income from abroad (current US$),Net official development assistance and official aid received (constant 2013 US$),Net official development assistance and official aid received (current US$),Net official development assistance received (constant 2014 US$),Net official development assistance received (current US$),"Net official flows from UN agencies, UNDP (current US$)","Net official flows from UN agencies, UNHCR (current US$)","Net official flows from UN agencies, UNRWA (current US$)","Net official flows from UN agencies, UNTA (current US$)","Net official flows from UN agencies, WFP (current US$)","Net primary income (BoP, current US$)","Net secondary income (BoP, current US$)",Net taxes on products (constant LCU),Net taxes on products (current LCU),Net taxes on products (current US$),"Net trade in goods (BoP, current US$)","Net trade in goods and services (BoP, current US$)",Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),Number of infant deaths,Number of neonatal deaths,Number of under-five deaths,"Official exchange rate (LCU per US$, period average)",Ores and metals exports (% of merchandise exports),Ores and metals imports (% of merchandise imports),Other manufacturing (% of value added in manufacturing),"Patent applications, nonresidents","Patent applications, residents",Permanent cropland (% of land area),"Personal transfers, receipts (BoP, current US$)","Physicians (per 1,000 people)",Population ages 0-14 (% of total),"Population ages 0-14, female","Population ages 0-14, female (% of total)","Population ages 0-14, male","Population ages 0-14, male (% of total)","Population ages 0-14, total","Population ages 0-4, female (% of female population)","Population ages 0-4, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total),"Population ages 15-64, female","Population ages 15-64, female (% of total)","Population ages 15-64, male","Population ages 15-64, male (% of total)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 5-9, female (% of female population)","Population ages 5-9, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total),"Population ages 65 and above, female","Population ages 65 and above, female (% of total)","Population ages 65 and above, male","Population ages 65 and above, male (% of total)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population density (people per sq. km of land area),Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),Population in urban agglomerations of more than 1 million,Population in urban agglomerations of more than 1 million (% of total population),"Population, female","Population, female (% of total)","Population, male","Population, male (% of total)","Population, total","Portfolio equity, net inflows (BoP, current US$)","Portfolio investment, net (BoP, current US$)","Prevalence of overweight, weight for height (% of children under 5)","Prevalence of stunting, height for age (% of children under 5)","Prevalence of underweight, weight for age (% of children under 5)","Prevalence of wasting, weight for height (% of children under 5)","Primary income payments (BoP, current US$)","Primary income receipts (BoP, current US$)",Ratio of female to male labor force participation rate (%) (national estimate),Real effective exchange rate index (2010 = 100),Real interest rate (%),"Reserves and related items (BoP, current US$)","Risk premium on lending (lending rate minus treasury bill rate, %)",Rural population,Rural population (% of total population),Rural population growth (annual %),"Secondary income receipts (BoP, current US$)","Secondary income, other sectors, payments (BoP, current US$)","Self-employed, total (% of total employment)","Service exports (BoP, current US$)","Service imports (BoP, current US$)","Services, etc., value added (% of GDP)","Services, etc., value added (annual % growth)","Services, etc., value added (constant 2010 US$)","Services, etc., value added (constant LCU)","Services, etc., value added (current LCU)","Services, etc., value added (current US$)",Surface area (sq. km),"Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)","Technical cooperation grants (BoP, current US$)",Terms of trade adjustment (constant LCU),Textiles and clothing (% of value added in manufacturing),Total fisheries production (metric tons),"Total reserves (includes gold, current US$)",Total reserves in months of imports,Total reserves minus gold (current US$),Trade (% of GDP),Trade in services (% of GDP),"Trademark applications, direct nonresident","Trademark applications, direct resident","Trademark applications, total",Transport services (% of commercial service exports),Transport services (% of commercial service imports),"Transport services (% of service exports, BoP)","Transport services (% of service imports, BoP)",Travel services (% of commercial service exports),Travel services (% of commercial service imports),"Travel services (% of service exports, BoP)","Travel services (% of service imports, BoP)","Unemployment, female (% of female labor force) (national estimate)","Unemployment, male (% of male labor force) (national estimate)","Unemployment, total (% of total labor force) (national estimate)","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",Urban population,Urban population (% of total),Urban population growth (annual %),"Vulnerable employment, total (% of total employment)","Wage and salaried workers, total (% of total employment)",Wholesale price index (2010 = 100)
0,Afghanistan,0.942627746588,0.352985150051,-0.921305515501,0.507156090915,1.13281921981,-0.322150745062,-0.290967824184,-0.594655309402,,,2.57422548698,-1.42350587091,-1.12091772399e-12,4.00559403184e-13,6.43845787201e-15,1.11467554246e-13,-8.2407643469e-14,-3.05326940038e-13,-1.05943173863e-13,-0.768682681762,-0.0697228590914,1.11149990556,0.093804298859,3.48335861124e-13,-0.605600129558,1.4459473033,-1.14919068459,-0.176214653702,0.610321896264,-0.564958493995,6.89409067252e-13,-0.304541249381,-0.4443131332,-1.61436082894e-12,-0.508071183735,-0.248816212368,-0.537501349161,-0.292678615791,1.50254041086e-12,5.21121416305e-13,9.58723205378e-13,0.992222255531,-0.322429387883,3.52537994674e-13,2.06138433481e-12,-0.359300029917,-0.391735678046,-0.3298839502,1.68831694503e-13,-7.31949978371e-14,-1.23651877847e-13,-9.31816519236e-13,-2.06205767744e-13,1.34617255777e-14,0.120517214437,0.549708268335,-0.574778982998,2.0512999187e-13,5.28229915995e-14,5.64983784091e-13,-2.64312503649e-13,4.78014664791e-13,4.7143885006e-13,1.22852639917e-12,1.87220747638e-13,8.28649425276e-14,0.998104263698,0.392012925335,2.25873478093e-13,3.96940646994e-14,0.131587511701,2.58876604933,1.91881970568e-13,-1.57713555847e-13,-1.74662063204e-14,-1.05189201792,-1.42903846954,-1.62304180583,4.76456895895e-13,5.0408342467e-13,3.83382975442e-13,-4.01473481485e-13,-1.20355003002e-14,-3.50732346286e-13,-9.27488588188e-13,3.66359362031e-13,-9.87598595783e-14,3.90423428171e-14,2.87477314764e-13,-5.24709549818e-13,3.49804905551e-13,7.34184617373e-13,1.21443691112e-12,-1.06268737297e-13,3.99935180924e-13,3.5463463349e-13,-4.38892166026e-13,-6.2192058468e-13,-3.23064513355e-12,-1.93868816042e-12,1.71204600008e-12,1.44551724933e-12,5.64553595549e-11,-3.58159245799e-13,6.60561018918e-13,5.46786470291e-14,-0.939099779469,4.09120661439e-15,2.09924454991e-13,1.06751711696e-13,-1.45386186897e-14,-0.178202677548,-0.471061388629,9.40894755248e-14,-0.524538417676,2.64533608866e-13,-0.123586773519,-0.226845287932,1.2849584345,-2.16996187701e-13,-1.93288917717e-13,-0.212815577964,-0.278972522381,2.08259141584,3.74728460053e-14,6.0925690193e-13,6.35260652013e-14,-0.173434674567,-0.465946877772,0.133010967798,1.1282583373,0.313674083229,-1.14263933838e-12,8.37565147087e-15,-9.48432292993e-13,0.018828183963,-0.395516818412,-1.63620719162e-13,-2.49928871649e-13,-0.138836870714,-0.413626652488,9.55764896508e-13,8.17460929338e-13,5.64061353206e-14,-1.12672406568e-13,-0.245703528131,-0.863089254454,6.52689066585e-14,-1.4488932006e-13,2.44886322e-13,-0.148706490615,-0.416929621022,-4.77395149283e-13,2.00542759216e-13,1.10364218196e-16,-0.262728520553,4.41661040675e-13,-8.0495413919e-14,7.03475315351e-13,4.50168586429e-12,-8.06158850549e-14,1.35995381334e-13,2.09908927637e-13,4.96366309721e-14,-1.04556667658e-13,1.81885429012e-13,1.67562704424e-13,-0.382788682985,-2.91738898877,1.08031752553e-13,-9.45455427109e-14,1.08810280083e-13,-0.39628723261,-0.443876603804,4.34116270306e-14,-2.13985800168,-0.51117946154,-0.416735665632,-1.32792420352e-12,4.64970224522e-14,-7.59162975158e-14,-5.22445227336e-14,1.52401571676e-13,-1.08000981096e-13,-6.21073807637e-13,-1.409148281e-13,0.489246363977,4.34169201916e-14,-9.54567636135e-14,-0.169453762999,-0.480535432003,-1.88793483845e-13,-1.69934376197e-13,3.94691187469e-13,1.14348787108e-13,-7.16713971845e-14,8.40881940789e-14,-1.25929446837e-13,-0.0744467190249,-0.708655779221,9.45795871602e-14,-6.2637312063e-13,1.53180750221e-13,2.57047323896e-14,-0.173805977746,-0.645443738243,7.98402100961e-13,-1.76433373721e-13,-1.78151436862e-12,-1.57974151361e-13,-5.59431939571e-15,-3.96125090417e-14,1.53038291203e-14,1.16020838807e-13,-7.24056217393e-14,-1.1987930355e-13,-0.725226190482,3.95612751788e-14,1.42611452219e-13,1.21319358072e-13,2.55596802466e-13,-0.185882427317,-0.478680482966,1.54375514226e-13,-1.57863540055e-12,-1.92056772413e-14,8.68942990264e-13,-1.30253096539e-13,-2.00262142752e-13,-3.70283996156e-13,6.30081617013e-13,1.73423139648e-13,-5.36321704334e-14,-3.6730614943e-13,-2.18469066889e-14,-2.5239730136e-13,-1.2372724002e-14,5.44374823055e-14,1.24074432597e-13,3.46546087522e-13,-4.31512122244e-13,9.53444952363e-14,1.47169060985e-13,-0.306129772879,-0.387587675486,-1.1145321835e-12,-2.03208841864,-2.04299575476,-2.04237188626,0.260527849634,9.75974200302e-14,-1.08100226117,-3.06284977209,2.80577420088e-12,2.05559666037e-13,5.16356737299e-13,7.51914783159e-14,2.04915706294e-13,-9.35315847923e-13,-0.346252388212,-0.396440425029,1.29089905808,-0.216274810404,-3.65323543926,-0.682962586911,7.71311464838e-14,0.339869048408,9.04955030518,-3.26568269456e-13,-2.20379898667e-14,2.51545004255,-0.339067349019,-0.382917102916,2.35567471567,-1.10073234424,-3.72286394151,1.66985051886,1.85155257368e-13,0.0703900915001,6.19221300018,1.35827574853e-13,-5.62574881762e-14,0.584535366764,-1.09791216022,,1.30333284144e-13,-1.26205590759e-14,2.3777820746,2.48943123244,3.15781185185,-1.09461136806e-12,2.62033937495,-0.529995441262,0.500294816409,-1.24252245417e-13,-0.129064453314,-0.797494228501,-1.17192916411,7.37803734102e-13,-0.653004328489,-1.02522157809,-3.87416085793e-13,-1.28753811636e-13,-0.512515886344,-0.770534945136,-0.715239682362,,9.91339548431e-13,5.93530622563e-13,-1.06336683327,-0.694786047914,-0.469562875048,-0.590668677881,-0.638879324341,-8.63312565709e-14,-1.34832820309e-14,3.73435645113e-14,9.00043161221e-15,-0.156767785164,4.25773839719e-14,-8.37753096157e-14,-0.161852687654,-1.60946279791e-14,0.221559603489,0.374997130681,-0.462076245336,-0.460319098744,-0.465261417425,-0.4634945383,-0.447834886147,5.95812859444e-13,0.0,-0.337984188895,-0.780919711863,-6.73153604501e-14,1.4493776714e-14,1.64777996502e-13,-0.311891487738,-0.745757656684,1.06238900092e-14,4.77961360323e-14,,0.245351988148,-3.36469164307e-13,0.228982131483,-0.0972622258176,1.84656484775e-13,-1.6964730719,1.32495686121e-12,2.752496249e-13,7.89323559064e-14,-0.516864457793,9.50951022175e-14,-2.12153767394e-12,0.608482020177,-0.315042058336,0.684353451409,-0.314375178318,0.500674674081,-0.314702881235,0.899467044711,0.78034111504,0.301283338789,0.0230612894426,0.411971199639,-0.106544576053,-0.424679247049,-0.328791588859,-0.470715309315,-0.325194947163,-0.357103330267,-0.32700468011,1.51629596017,0.402967750081,0.77758879543,0.647957838035,-0.0449292972447,0.0510622180688,-0.536378086869,-0.173972999312,-0.75888365167,-0.368513844237,-0.753889560651,-0.421117997842,0.520360821486,0.310152559268,-0.779529203078,-0.485416949271,-0.835957642396,-0.74448650208,-0.866887062648,-0.771252046363,-0.841959597643,-0.343258817945,-0.905605140333,-0.341207054252,-0.734976080232,-0.342719313983,-0.877457169734,-0.704092352537,-0.899482024791,-0.721237813585,-0.89691204321,-0.696171715861,-0.921787548601,-0.805548782144,-0.177684441222,0.10104982943,-0.536708942923,0.272595124607,-0.546909787652,-1.17790519588,-0.325993049135,-0.708293543597,-0.322569134359,0.708293543597,-0.293457227907,3.86999035513e-13,-1.53366992721e-14,,0.998104263698,,0.998104263698,-6.02039472e-14,-4.95011048881e-14,7.63590800439e-14,1.81995754035e-12,2.12974385981e-13,-5.322282647e-14,1.38074391757e-13,-0.27438232598,1.24334012011,0.556140099478,4.5822675117e-13,-1.5664693498e-13,-0.998104263698,-1.99421457079e-13,8.68578413096e-14,-1.87245297537e-13,-2.09502329593e-13,1.82248145873e-13,1.51081698732e-14,-5.2389337342e-14,3.95619387055e-13,-0.307535688858,-2.02581107839,-2.0849553106,0.615673823215,1.26063415217e-13,1.94765680699e-12,-0.359596003236,-0.535460547591,-1.05652102352e-12,-0.745897681912,-0.87042785144,1.373716164e-12,-1.81623486148e-14,2.13971158877e-13,-3.2209275333e-13,4.02909287014e-13,-3.96620516967e-13,-4.27411784425e-13,-1.43139484553e-13,-7.42442011053e-14,4.08727425186e-13,-1.8427928646e-13,-3.33908193792e-13,1.99344378965e-13,-4.55402230327e-13,-3.30275274859e-13,8.82051045983e-14,3.41341660417e-13,1.66321827779e-13,-0.318802020043,-1.24334012011,0.598425362436,0.998104263698,-0.998104263698,6.37794792922e-13
