,Country Name,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, value added (% of GDP)","Agriculture, value added (annual % growth)","Agriculture, value added (constant 2010 US$)","Agriculture, value added (constant LCU)","Agriculture, value added (current LCU)","Agriculture, value added (current US$)",Alternative and nuclear energy (% of total energy use),Aquaculture production (metric tons),Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Arms exports (SIPRI trend indicator values),Arms imports (SIPRI trend indicator values),"Birth rate, crude (per 1,000 people)",Broad money (% of GDP),Broad money (current LCU),Broad money growth (annual %),Broad money to total reserves ratio,CO2 emissions (kg per 2010 US$ of GDP),CO2 emissions (kt),CO2 emissions (metric tons per capita),"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",CO2 emissions from gaseous fuel consumption (% of total),CO2 emissions from gaseous fuel consumption (kt),CO2 emissions from liquid fuel consumption (% of total),CO2 emissions from liquid fuel consumption (kt),CO2 emissions from manufacturing industries and construction (% of total fuel combustion),"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),CO2 emissions from solid fuel consumption (% of total),CO2 emissions from solid fuel consumption (kt),CO2 emissions from transport (% of total fuel combustion),CO2 intensity (kg per kg of oil equivalent energy use),Capture fisheries production (metric tons),Cereal production (metric tons),Cereal yield (kg per hectare),Changes in inventories (constant LCU),Changes in inventories (current LCU),Changes in inventories (current US$),"Charges for the use of intellectual property, payments (BoP, current US$)","Charges for the use of intellectual property, receipts (BoP, current US$)",Chemicals (% of value added in manufacturing),Claims on central government (annual growth as % of broad money),"Claims on central government, etc. (% GDP)",Claims on private sector (annual growth as % of broad money),Combustible renewables and waste (% of total energy),Commercial service exports (current US$),Commercial service imports (current US$),"Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)","Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Consumer price index (2010 = 100),"Contraceptive prevalence, any methods (% of women ages 15-49)","Contraceptive prevalence, modern methods (% of women ages 15-49)","Contributing family workers, total (% of total employment)",Crop production index (2004-2006 = 100),Current account balance (% of GDP),"Current account balance (BoP, current US$)",DEC alternative conversion factor (LCU per US$),"Death rate, crude (per 1,000 people)",Deposit interest rate (%),Discrepancy in expenditure estimate of GDP (constant LCU),Discrepancy in expenditure estimate of GDP (current LCU),Domestic credit provided by financial sector (% of GDP),Domestic credit to private sector (% of GDP),Domestic credit to private sector by banks (% of GDP),Electric power consumption (kWh per capita),Electric power transmission and distribution losses (% of output),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),"Electricity production from oil, gas and coal sources (% of total)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Electricity production from renewable sources, excluding hydroelectric (kWh)",Employment in agriculture (% of total employment),"Employment in agriculture, female (% of female employment)","Employment in agriculture, male (% of male employment)",Employment in industry (% of total employment),"Employment in industry, female (% of female employment)","Employment in industry, male (% of male employment)",Employment in services (% of total employment),"Employment in services, female (% of female employment)","Employment in services, male (% of male employment)","Employment to population ratio, 15+, female (%) (national estimate)","Employment to population ratio, 15+, male (%) (national estimate)","Employment to population ratio, 15+, total (%) (national estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Employment to population ratio, ages 15-24, total (%) (national estimate)","Energy imports, net (% of energy use)",Energy use (kg of oil equivalent per capita),Exports as a capacity to import (constant LCU),Exports of goods and services (% of GDP),"Exports of goods and services (BoP, current US$)",Exports of goods and services (annual % growth),Exports of goods and services (constant 2010 US$),Exports of goods and services (constant LCU),Exports of goods and services (current LCU),Exports of goods and services (current US$),"Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (% of GDP),External balance on goods and services (constant LCU),External balance on goods and services (current LCU),External balance on goods and services (current US$),"Fertility rate, total (births per woman)",Final consumption expenditure (constant 2010 US$),Final consumption expenditure (constant LCU),Final consumption expenditure (current LCU),Final consumption expenditure (current US$),"Final consumption expenditure, etc. (% of GDP)","Final consumption expenditure, etc. (annual % growth)","Final consumption expenditure, etc. (constant 2010 US$)","Final consumption expenditure, etc. (constant LCU)","Final consumption expenditure, etc. (current LCU)","Final consumption expenditure, etc. (current US$)",Food exports (% of merchandise exports),Food imports (% of merchandise imports),Food production index (2004-2006 = 100),"Food, beverages and tobacco (% of value added in manufacturing)","Foreign direct investment, net (BoP, current US$)",Fossil fuel energy consumption (% of total),Fuel exports (% of merchandise exports),Fuel imports (% of merchandise imports),GDP (constant 2010 US$),GDP (constant LCU),GDP (current LCU),GDP (current US$),GDP deflator (base year varies by country),GDP growth (annual %),GDP per capita (constant 2010 US$),GDP per capita (constant LCU),GDP per capita (current LCU),GDP per capita (current US$),GDP per capita growth (annual %),GNI (constant 2010 US$),GNI (constant LCU),GNI (current LCU),GNI (current US$),GNI growth (annual %),GNI per capita (constant 2010 US$),GNI per capita (constant LCU),GNI per capita (current LCU),GNI per capita growth (annual %),"GNI per capita, Atlas method (current US$)","GNI, Atlas method (current US$)",General government final consumption expenditure (% of GDP),General government final consumption expenditure (annual % growth),General government final consumption expenditure (constant 2010 US$),General government final consumption expenditure (constant LCU),General government final consumption expenditure (current LCU),General government final consumption expenditure (current US$),"Goods exports (BoP, current US$)","Goods imports (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)",Gross capital formation (% of GDP),Gross capital formation (annual % growth),Gross capital formation (constant 2010 US$),Gross capital formation (constant LCU),Gross capital formation (current LCU),Gross capital formation (current US$),Gross domestic income (constant LCU),Gross domestic savings (% of GDP),Gross domestic savings (current LCU),Gross domestic savings (current US$),Gross fixed capital formation (% of GDP),Gross fixed capital formation (annual % growth),Gross fixed capital formation (constant 2010 US$),Gross fixed capital formation (constant LCU),Gross fixed capital formation (current LCU),Gross fixed capital formation (current US$),"Gross fixed capital formation, private sector (% of GDP)","Gross fixed capital formation, private sector (current LCU)",Gross national expenditure (% of GDP),Gross national expenditure (constant 2010 US$),Gross national expenditure (constant LCU),Gross national expenditure (current LCU),Gross national expenditure (current US$),Gross national expenditure deflator (base year varies by country),Gross savings (% of GDP),Gross savings (% of GNI),Gross savings (current LCU),Gross savings (current US$),Gross value added at factor cost (constant 2010 US$),Gross value added at factor cost (constant LCU),Gross value added at factor cost (current LCU),Gross value added at factor cost (current US$),"Hospital beds (per 1,000 people)",Household final consumption expenditure (annual % growth),Household final consumption expenditure (constant 2010 US$),Household final consumption expenditure (constant LCU),Household final consumption expenditure (current LCU),Household final consumption expenditure (current US$),Household final consumption expenditure per capita (constant 2010 US$),Household final consumption expenditure per capita growth (annual %),"Household final consumption expenditure, etc. (% of GDP)","Household final consumption expenditure, etc. (annual % growth)","Household final consumption expenditure, etc. (constant 2010 US$)","Household final consumption expenditure, etc. (constant LCU)","Household final consumption expenditure, etc. (current LCU)","Household final consumption expenditure, etc. (current US$)","ICT service exports (% of service exports, BoP)","ICT service exports (BoP, current US$)",Imports of goods and services (% of GDP),"Imports of goods and services (BoP, current US$)",Imports of goods and services (annual % growth),Imports of goods and services (constant 2010 US$),Imports of goods and services (constant LCU),Imports of goods and services (current LCU),Imports of goods and services (current US$),"Imports of goods, services and primary income (BoP, current US$)","Industry, value added (% of GDP)","Industry, value added (annual % growth)","Industry, value added (constant 2010 US$)","Industry, value added (constant LCU)","Industry, value added (current LCU)","Industry, value added (current US$)","Inflation, GDP deflator (annual %)","Inflation, consumer prices (annual %)",Insurance and financial services (% of commercial service exports),Insurance and financial services (% of commercial service imports),"Insurance and financial services (% of service exports, BoP)","Insurance and financial services (% of service imports, BoP)","Interest rate spread (lending rate minus deposit rate, %)","Labor force participation rate for ages 15-24, female (%) (national estimate)","Labor force participation rate for ages 15-24, male (%) (national estimate)","Labor force participation rate for ages 15-24, total (%) (national estimate)","Labor force participation rate, female (% of female population ages 15+) (national estimate)","Labor force participation rate, male (% of male population ages 15+) (national estimate)","Labor force participation rate, total (% of total population ages 15+) (national estimate)",Land area (sq. km),Land under cereal production (hectares),Lending interest rate (%),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Livestock production index (2004-2006 = 100),Machinery and transport equipment (% of value added in manufacturing),Manufactures exports (% of merchandise exports),Manufactures imports (% of merchandise imports),"Manufacturing, value added (% of GDP)","Manufacturing, value added (annual % growth)","Manufacturing, value added (constant 2010 US$)","Manufacturing, value added (constant LCU)","Manufacturing, value added (current LCU)","Manufacturing, value added (current US$)",Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),Military expenditure (% of GDP),Military expenditure (current LCU),"Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Net ODA received (% of GNI),Net ODA received (% of gross capital formation),"Net ODA received (% of imports of goods, services and primary income)",Net ODA received per capita (current US$),"Net bilateral aid flows from DAC donors, Australia (current US$)","Net bilateral aid flows from DAC donors, Austria (current US$)","Net bilateral aid flows from DAC donors, Belgium (current US$)","Net bilateral aid flows from DAC donors, Canada (current US$)","Net bilateral aid flows from DAC donors, Denmark (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, France (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, Italy (current US$)","Net bilateral aid flows from DAC donors, Japan (current US$)","Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)","Net bilateral aid flows from DAC donors, Netherlands (current US$)","Net bilateral aid flows from DAC donors, Norway (current US$)","Net bilateral aid flows from DAC donors, Sweden (current US$)","Net bilateral aid flows from DAC donors, Switzerland (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","Net bilateral aid flows from DAC donors, United States (current US$)","Net capital account (BoP, current US$)",Net current transfers from abroad (constant LCU),Net current transfers from abroad (current LCU),Net current transfers from abroad (current US$),Net domestic credit (current LCU),"Net errors and omissions (BoP, current US$)","Net financial account (BoP, current US$)",Net foreign assets (current LCU),Net income from abroad (constant LCU),Net income from abroad (current LCU),Net income from abroad (current US$),Net official development assistance and official aid received (constant 2013 US$),Net official development assistance and official aid received (current US$),Net official development assistance received (constant 2014 US$),Net official development assistance received (current US$),"Net official flows from UN agencies, UNDP (current US$)","Net primary income (BoP, current US$)","Net secondary income (BoP, current US$)",Net taxes on products (constant LCU),Net taxes on products (current LCU),Net taxes on products (current US$),"Net trade in goods (BoP, current US$)","Net trade in goods and services (BoP, current US$)",Number of infant deaths,Number of neonatal deaths,Number of under-five deaths,"Official exchange rate (LCU per US$, period average)",Ores and metals exports (% of merchandise exports),Ores and metals imports (% of merchandise imports),Other manufacturing (% of value added in manufacturing),"Patent applications, nonresidents","Patent applications, residents",Permanent cropland (% of land area),"Personal transfers, receipts (BoP, current US$)","Physicians (per 1,000 people)",Population ages 0-14 (% of total),"Population ages 0-14, female","Population ages 0-14, female (% of total)","Population ages 0-14, male","Population ages 0-14, male (% of total)","Population ages 0-14, total","Population ages 0-4, female (% of female population)","Population ages 0-4, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total),"Population ages 15-64, female","Population ages 15-64, female (% of total)","Population ages 15-64, male","Population ages 15-64, male (% of total)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 5-9, female (% of female population)","Population ages 5-9, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total),"Population ages 65 and above, female","Population ages 65 and above, female (% of total)","Population ages 65 and above, male","Population ages 65 and above, male (% of total)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population density (people per sq. km of land area),Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),Population in urban agglomerations of more than 1 million,Population in urban agglomerations of more than 1 million (% of total population),"Population, female","Population, female (% of total)","Population, male","Population, male (% of total)","Population, total","Portfolio equity, net inflows (BoP, current US$)","Portfolio investment, net (BoP, current US$)","Primary income payments (BoP, current US$)","Primary income receipts (BoP, current US$)",Ratio of female to male labor force participation rate (%) (national estimate),Real effective exchange rate index (2010 = 100),Real interest rate (%),"Reserves and related items (BoP, current US$)","Risk premium on lending (lending rate minus treasury bill rate, %)",Rural population,Rural population (% of total population),Rural population growth (annual %),"Secondary income receipts (BoP, current US$)","Secondary income, other sectors, payments (BoP, current US$)","Self-employed, total (% of total employment)","Service exports (BoP, current US$)","Service imports (BoP, current US$)","Services, etc., value added (% of GDP)","Services, etc., value added (annual % growth)","Services, etc., value added (constant 2010 US$)","Services, etc., value added (constant LCU)","Services, etc., value added (current LCU)","Services, etc., value added (current US$)",Surface area (sq. km),"Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)","Technical cooperation grants (BoP, current US$)",Terms of trade adjustment (constant LCU),Textiles and clothing (% of value added in manufacturing),Total fisheries production (metric tons),"Total reserves (includes gold, current US$)",Total reserves in months of imports,Total reserves minus gold (current US$),Trade (% of GDP),Trade in services (% of GDP),"Trademark applications, direct nonresident","Trademark applications, direct resident","Trademark applications, total",Transport services (% of commercial service exports),Transport services (% of commercial service imports),"Transport services (% of service exports, BoP)","Transport services (% of service imports, BoP)",Travel services (% of commercial service exports),Travel services (% of commercial service imports),"Travel services (% of service exports, BoP)","Travel services (% of service imports, BoP)","Unemployment, female (% of female labor force) (national estimate)","Unemployment, male (% of male labor force) (national estimate)","Unemployment, total (% of total labor force) (national estimate)","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",Urban population,Urban population (% of total),Urban population growth (annual %),"Vulnerable employment, total (% of total employment)","Wage and salaried workers, total (% of total employment)",Wholesale price index (2010 = 100)
0,Afghanistan,0.926377504187,0.293760956796,-0.915478322055,0.453420363974,1.13974480101,-0.321803539885,-0.283454781399,-0.580868160543,2.50821869362,-1.56599628232,7.61465828464e-13,5.05410558652e-13,1.61586413194e-13,-8.04027070928e-15,-1.40899742723e-13,-8.05690053708e-13,1.65261655479e-13,1.93197552696e-14,-0.0655081974852,1.12429563794,0.100549779697,5.38588635014e-13,-0.574249680452,1.42165760119,-1.28746861313,-0.179082548425,0.208201254829,-0.611917569978,-7.10180272235e-13,-0.30077522481,-0.510477285721,1.45845512946e-12,2.28235698253,-0.2458604954,-1.08195288677,-0.291447862769,2.83017363732e-13,-3.78184353621e-13,4.13719988108e-13,0.427819853346,-0.315905072159,1.09721874681e-12,1.00997387202e-12,-0.358333485759,-0.390835672359,-0.319942191507,-2.18552625276e-14,-3.23465775489e-13,4.18819243272e-15,7.00206142629e-13,1.61487334438e-13,-2.21420210861e-13,2.75197716186,0.44619760483,-1.44338086447,-1.84885083819e-13,1.02297244604e-13,-2.10409145614e-14,-4.7779034685e-13,4.84652605155e-13,-9.21692328642e-13,-1.48084042433e-12,2.00317224687e-13,0.998104263698,-6.87183982227e-14,-0.998104263698,0.320939569545,2.2581054922e-13,-3.91733589646e-16,0.16080172291,2.57888067159,-3.09489218756e-13,4.02200662827e-14,1.83113934289e-14,-1.02300072618,-1.42497946567,-1.58462771687,-2.58016097526e-14,-4.32408265237e-13,1.57945632259e-13,3.33247683358e-13,-1.64213585999e-13,-8.8294995132e-14,1.11866227871e-12,-4.09307113346e-13,2.33419863757e-13,1.57336331762e-13,-1.8920925189e-13,9.85532951484e-14,-1.11511622503e-13,0.998104263698,0.998104263698,-0.998104263698,-0.998104263698,0.998104263698,0.998104263698,-9.4445211321e-13,3.40067908795e-13,-3.32066214179e-13,5.61868528986e-13,3.47392507047e-12,3.59605114518e-12,-3.96809733123e-13,-7.54526869531e-13,2.61018932858e-13,-1.03486077407,-1.14929379344e-15,-8.53359655079e-14,1.56081218277e-13,-4.37615352317e-14,-0.180013470183,-0.474360568096,2.11629677052e-14,-0.704345623263,3.3828873231e-14,-0.152622258451,-0.318845922604,1.26625633148,1.97974038558e-13,1.91475463647e-13,-0.170808751677,-0.275540272883,2.11001189334,-1.09221976905e-13,-8.79884905149e-13,-3.55780358281e-14,-0.131687400979,-0.462212600414,0.266325442632,-0.22514785505,0.344026954052,1.11626332849e-12,-1.13678922749e-13,1.51100897164e-12,0.0173928770771,-0.658146823245,-3.8606270062e-13,1.43571608952e-13,-0.136350213183,-0.411289594015,9.31919852074e-14,-4.19792932359e-14,-2.21361045996e-14,-1.90654300687e-13,-0.238555311991,-0.845984833256,3.42584715269e-13,-6.26706739569e-13,6.78404891349e-14,-0.146083848069,-0.41427525519,-1.61551600812e-13,3.86147256287e-13,-1.83647708302e-13,-0.25489770552,-6.48936286265e-13,-1.52889037899e-13,2.77592704166e-13,3.23161551946e-12,-4.0482390035e-13,-1.16436848409e-13,-1.49763736559e-13,-8.29262252413e-15,5.2052650643e-13,-1.26964002572e-13,-3.51766837468e-13,-0.223615712712,-2.90450424425,6.49052632703e-13,-6.33816426465e-14,-1.0774798395e-13,-0.408952947624,-0.439666515918,2.20069391501e-13,-2.15529783608,-0.569434735401,-0.415168730203,-3.43471327701e-12,1.03202121326e-13,-1.51536749907e-13,4.66762548485e-14,5.69290915451e-14,1.87483008931e-13,-6.73864964628e-13,8.78008520178e-14,0.681592536908,-1.3960497707e-13,-2.83962697681e-14,-0.16632275227,-0.477841277019,2.62273342807e-13,-1.52198007789e-14,-3.4219284286e-13,1.53879020052e-13,2.22179326225e-13,-6.77057014356e-14,-1.56091564951e-14,-0.00365269279457,-0.703009078039,3.02488167091e-14,-1.48032487022e-14,-4.98219169853e-14,1.17838737197e-13,-0.123086407482,-0.643448147294,-7.31211591832e-13,-4.25145850917e-13,-8.58551867812e-13,3.76935314873e-13,2.3873794533e-14,1.48225385941e-13,-1.03091150123e-13,-2.77201762473e-13,4.85247475771e-14,2.21533404855e-13,-0.70957262861,6.21188221414e-14,-2.06488065076e-13,-1.60006344545e-15,-3.73472784961e-14,-0.181172658615,-0.481638088108,-1.18664071955e-13,7.6759639331e-13,1.99411528063e-13,9.38190807605e-13,1.78057565924e-13,-1.29285556633e-13,6.67346519652e-13,-3.75454919376e-13,1.28445749473e-13,-6.24137522845e-14,-4.55634452799e-13,5.00699847004e-13,1.74589649429e-13,-5.32921392821e-13,4.72009157614e-13,1.02155491115e-14,1.10248549002e-12,2.9865525896e-13,4.58557950659e-13,6.91407175022e-13,-0.306129772879,-0.387363454234,3.42244600968e-13,-2.01267829818,-2.02162893273,-2.02173961857,0.341056280991,5.10903055189e-13,-1.09944106053,-3.61498620534,2.28245094073e-12,3.73342241335e-13,4.21842078756e-13,-1.33847032954e-13,-1.15932932168e-13,4.2380144753e-14,-0.348593291938,-0.403007535088,1.53525979425,-0.544277631529,-4.00969988282,-0.854075364866,-1.67770801001e-13,-0.617020584218,9.99677183699,-3.37235721751e-13,-1.66811657683e-13,3.55218825892,-0.343260615209,-0.390237284684,2.77553244732,-1.07428357508,-4.38086656413,-0.854692130844,4.93827967238e-13,-1.14652057552,7.0742060978,-6.28672523985e-14,-1.24858847585e-14,0.546888952522,-1.16139008411,4.42365348051e-14,5.49132163201e-14,2.35043592348,2.46446969345,3.19813761119,-3.86481355317e-15,2.65270092153,-0.53648062321,0.451737505472,5.31606146253e-13,-0.147034644962,-0.833291152453,-1.23383236749,4.27345282333e-14,-0.635065911799,-1.20157475654,2.57041473861e-13,-8.60837661539e-14,-0.487208883987,-0.850892006852,-0.769159071261,,-6.27402783843e-13,4.10107585011e-13,-1.10231047894,-0.809439975863,-0.465775634816,-0.616848165515,-0.502718084183,-1.62638318318e-13,1.15442209063e-13,7.23534872372e-14,6.62150953949e-15,-0.158499438799,1.85896706097e-14,1.60040541929e-14,-0.179904160216,1.62429615724e-13,0.233787368394,0.380131191741,-0.464657951563,-0.465017904198,-0.467908086217,-0.468271889575,-0.457276599126,-1.76290051383e-13,2.49071597523e-15,7.84550915114e-14,-0.331930233269,-0.744614504189,3.07751286044e-14,-2.08826865728e-14,0.238461652957,-2.09591085088e-13,0.240577010145,-0.079432963204,7.32469425123e-14,-1.69746756675,1.51181462314e-12,-3.96748929019e-13,2.00917566705e-15,-0.513475679052,-8.97150642428e-14,-2.1232249766e-12,0.565509863505,-0.315495586511,0.649406212248,-0.314773653406,0.449629735219,-0.315128245963,0.85648498195,0.722841268476,0.258844543658,-0.023880746056,0.756831411198,-0.00506440023543,-0.371041630804,-0.329134517548,-0.421430314567,-0.32546309229,-0.300883879291,-0.327312893535,1.47831841024,0.586129948931,0.744003244643,0.62302137396,-0.0693875143234,0.0508224451576,-0.584440004341,-0.167556933471,-0.754775080206,-0.350201822817,-0.746537145524,-0.355890300492,0.515520805314,0.278396298774,-0.799703140653,-0.535227260735,-0.835126252228,-0.744253670586,-0.858537036324,-0.736611023869,-0.83092301886,-0.343260866337,-0.903434730461,-0.340923520086,-0.711133364908,-0.342593921891,-0.873765051438,-0.678440908617,-0.891545595918,-0.684596332688,-0.900060911447,-0.679387320616,-0.926135418032,-0.800352975942,-0.17790433416,0.00612547552788,-0.53597994879,0.302103720315,-0.543999423429,-1.17140161072,-0.326329913063,-0.746329438049,-0.322846692806,0.746329438049,-0.2937369496,6.80705694803e-13,4.69799948329e-14,-1.61672183079e-13,-5.44569339679e-14,2.4056151215e-13,1.42977807801e-12,-3.81704795256e-15,-7.98986289415e-14,1.77616247777e-13,-0.274882042369,1.23763041843,0.498691018554,3.98892120581e-13,-1.70155868903e-13,-0.998104263698,1.31831207592e-13,-8.16692773715e-14,1.02397720287e-12,2.20772510545e-13,-5.31904801895e-13,2.38388417986e-14,5.73732686238e-14,2.16251649039e-13,-0.307535688858,-2.00708466387,-2.06764260953,0.36548753445,-9.75077438746e-15,-9.7561431816e-13,-0.35867532664,-0.515727518236,6.041676256e-13,-0.667724571063,-0.912748673971,6.49312310368e-13,-1.67764652451e-13,-1.37795138026e-13,3.72752794894e-13,1.96345195382e-13,-1.44445873095e-12,2.98981412529e-13,-8.45423388638e-13,4.48942218897e-13,7.19286439112e-13,-2.39226085421e-13,-1.0656488078e-12,-1.51513105573e-13,-4.32092995983e-13,2.9160512157e-13,1.93511194649e-13,1.80857522653e-13,-6.15384448381e-14,-0.318666904564,-1.23763041843,0.547301928517,0.998104263698,-0.998104263698,-4.35989891369e-13
