,Country Name,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)","Agriculture, value added (% of GDP)","Agriculture, value added (constant 2010 US$)","Agriculture, value added (constant LCU)","Agriculture, value added (current LCU)","Agriculture, value added (current US$)",Alternative and nuclear energy (% of total energy use),Aquaculture production (metric tons),Arms exports (SIPRI trend indicator values),Arms imports (SIPRI trend indicator values),"Birth rate, crude (per 1,000 people)",Broad money (% of GDP),Broad money (current LCU),Broad money to total reserves ratio,CO2 emissions (kg per 2010 US$ of GDP),CO2 emissions (kt),CO2 emissions (metric tons per capita),"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",CO2 emissions from gaseous fuel consumption (% of total),CO2 emissions from gaseous fuel consumption (kt),CO2 emissions from liquid fuel consumption (% of total),CO2 emissions from liquid fuel consumption (kt),CO2 emissions from manufacturing industries and construction (% of total fuel combustion),"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),CO2 emissions from solid fuel consumption (% of total),CO2 emissions from solid fuel consumption (kt),CO2 emissions from transport (% of total fuel combustion),CO2 intensity (kg per kg of oil equivalent energy use),Capture fisheries production (metric tons),Changes in inventories (constant LCU),Changes in inventories (current LCU),Changes in inventories (current US$),"Charges for the use of intellectual property, payments (BoP, current US$)","Charges for the use of intellectual property, receipts (BoP, current US$)","Claims on central government, etc. (% GDP)",Combustible renewables and waste (% of total energy),Commercial service exports (current US$),Commercial service imports (current US$),"Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)","Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Consumer price index (2010 = 100),"Contributing family workers, total (% of total employment)",Current account balance (% of GDP),"Current account balance (BoP, current US$)",DEC alternative conversion factor (LCU per US$),"Death rate, crude (per 1,000 people)",Deposit interest rate (%),Discrepancy in expenditure estimate of GDP (constant LCU),Discrepancy in expenditure estimate of GDP (current LCU),Domestic credit provided by financial sector (% of GDP),Domestic credit to private sector (% of GDP),Domestic credit to private sector by banks (% of GDP),Electric power consumption (kWh per capita),Electric power transmission and distribution losses (% of output),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),"Electricity production from oil, gas and coal sources (% of total)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Electricity production from renewable sources, excluding hydroelectric (kWh)",Employment in agriculture (% of total employment),"Employment in agriculture, female (% of female employment)","Employment in agriculture, male (% of male employment)","Employment to population ratio, 15+, female (%) (national estimate)","Employment to population ratio, 15+, male (%) (national estimate)","Employment to population ratio, 15+, total (%) (national estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Employment to population ratio, ages 15-24, total (%) (national estimate)","Energy imports, net (% of energy use)",Energy use (kg of oil equivalent per capita),Exports as a capacity to import (constant LCU),Exports of goods and services (% of GDP),"Exports of goods and services (BoP, current US$)",Exports of goods and services (constant 2010 US$),Exports of goods and services (constant LCU),Exports of goods and services (current LCU),Exports of goods and services (current US$),"Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (% of GDP),External balance on goods and services (constant LCU),External balance on goods and services (current LCU),External balance on goods and services (current US$),"Fertility rate, total (births per woman)",Final consumption expenditure (constant 2010 US$),Final consumption expenditure (constant LCU),Final consumption expenditure (current LCU),Final consumption expenditure (current US$),"Final consumption expenditure, etc. (% of GDP)","Final consumption expenditure, etc. (constant 2010 US$)","Final consumption expenditure, etc. (constant LCU)","Final consumption expenditure, etc. (current LCU)","Final consumption expenditure, etc. (current US$)",Fixed telephone subscriptions,Fixed telephone subscriptions (per 100 people),"Foreign direct investment, net (BoP, current US$)",Fossil fuel energy consumption (% of total),GDP (constant 2010 US$),GDP (constant LCU),GDP (current LCU),GDP (current US$),GDP deflator (base year varies by country),GDP per capita (constant 2010 US$),GDP per capita (constant LCU),GDP per capita (current LCU),GDP per capita (current US$),GNI (constant 2010 US$),GNI (constant LCU),GNI (current LCU),GNI (current US$),GNI per capita (constant 2010 US$),GNI per capita (constant LCU),GNI per capita (current LCU),General government final consumption expenditure (% of GDP),General government final consumption expenditure (constant 2010 US$),General government final consumption expenditure (constant LCU),General government final consumption expenditure (current LCU),General government final consumption expenditure (current US$),"Goods exports (BoP, current US$)","Goods imports (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)",Gross capital formation (% of GDP),Gross capital formation (constant 2010 US$),Gross capital formation (constant LCU),Gross capital formation (current LCU),Gross capital formation (current US$),Gross domestic income (constant LCU),Gross domestic savings (% of GDP),Gross domestic savings (current LCU),Gross domestic savings (current US$),Gross fixed capital formation (% of GDP),Gross fixed capital formation (constant 2010 US$),Gross fixed capital formation (constant LCU),Gross fixed capital formation (current LCU),Gross fixed capital formation (current US$),"Gross fixed capital formation, private sector (% of GDP)","Gross fixed capital formation, private sector (current LCU)",Gross national expenditure (% of GDP),Gross national expenditure (constant 2010 US$),Gross national expenditure (constant LCU),Gross national expenditure (current LCU),Gross national expenditure (current US$),Gross national expenditure deflator (base year varies by country),Gross savings (% of GDP),Gross savings (% of GNI),Gross savings (current LCU),Gross savings (current US$),Gross value added at factor cost (constant 2010 US$),Gross value added at factor cost (constant LCU),Gross value added at factor cost (current LCU),Gross value added at factor cost (current US$),"Hospital beds (per 1,000 people)",Household final consumption expenditure (constant 2010 US$),Household final consumption expenditure (constant LCU),Household final consumption expenditure (current LCU),Household final consumption expenditure (current US$),Household final consumption expenditure per capita (constant 2010 US$),"Household final consumption expenditure, etc. (% of GDP)","Household final consumption expenditure, etc. (constant 2010 US$)","Household final consumption expenditure, etc. (constant LCU)","Household final consumption expenditure, etc. (current LCU)","Household final consumption expenditure, etc. (current US$)","ICT service exports (% of service exports, BoP)","ICT service exports (BoP, current US$)",Imports of goods and services (% of GDP),"Imports of goods and services (BoP, current US$)",Imports of goods and services (constant 2010 US$),Imports of goods and services (constant LCU),Imports of goods and services (current LCU),Imports of goods and services (current US$),"Imports of goods, services and primary income (BoP, current US$)",Individuals using the Internet (% of population),"Industry, value added (% of GDP)","Industry, value added (constant 2010 US$)","Industry, value added (constant LCU)","Industry, value added (current LCU)","Industry, value added (current US$)","Inflation, consumer prices (annual %)",Insurance and financial services (% of commercial service exports),Insurance and financial services (% of commercial service imports),"Insurance and financial services (% of service exports, BoP)","Insurance and financial services (% of service imports, BoP)","Interest rate spread (lending rate minus deposit rate, %)",International migrant stock (% of population),"International migrant stock, total","Labor force participation rate for ages 15-24, female (%) (national estimate)","Labor force participation rate for ages 15-24, male (%) (national estimate)","Labor force participation rate for ages 15-24, total (%) (national estimate)","Labor force participation rate, female (% of female population ages 15+) (national estimate)","Labor force participation rate, male (% of male population ages 15+) (national estimate)","Labor force participation rate, total (% of total population ages 15+) (national estimate)",Lending interest rate (%),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Manufacturing, value added (% of GDP)","Manufacturing, value added (constant 2010 US$)","Manufacturing, value added (constant LCU)","Manufacturing, value added (current LCU)","Manufacturing, value added (current US$)",Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),Military expenditure (% of GDP),Military expenditure (current LCU),Mobile cellular subscriptions,Mobile cellular subscriptions (per 100 people),"Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Net ODA received (% of GNI),Net ODA received (% of gross capital formation),"Net ODA received (% of imports of goods, services and primary income)",Net ODA received per capita (current US$),"Net bilateral aid flows from DAC donors, Austria (current US$)","Net bilateral aid flows from DAC donors, Belgium (current US$)","Net bilateral aid flows from DAC donors, Canada (current US$)","Net bilateral aid flows from DAC donors, Denmark (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, France (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, Italy (current US$)","Net bilateral aid flows from DAC donors, Japan (current US$)","Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)","Net bilateral aid flows from DAC donors, Netherlands (current US$)","Net bilateral aid flows from DAC donors, Norway (current US$)","Net bilateral aid flows from DAC donors, Portugal (current US$)","Net bilateral aid flows from DAC donors, Sweden (current US$)","Net bilateral aid flows from DAC donors, Switzerland (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","Net bilateral aid flows from DAC donors, United States (current US$)","Net capital account (BoP, current US$)",Net current transfers from abroad (constant LCU),Net current transfers from abroad (current LCU),Net current transfers from abroad (current US$),Net domestic credit (current LCU),"Net errors and omissions (BoP, current US$)","Net financial account (BoP, current US$)",Net foreign assets (current LCU),Net income from abroad (constant LCU),Net income from abroad (current LCU),Net income from abroad (current US$),Net official development assistance and official aid received (constant 2013 US$),Net official development assistance and official aid received (current US$),Net official development assistance received (constant 2014 US$),Net official development assistance received (current US$),"Net primary income (BoP, current US$)","Net secondary income (BoP, current US$)",Net taxes on products (constant LCU),Net taxes on products (current LCU),Net taxes on products (current US$),"Net trade in goods (BoP, current US$)","Net trade in goods and services (BoP, current US$)",Number of infant deaths,Number of neonatal deaths,Number of under-five deaths,"Official exchange rate (LCU per US$, period average)","Patent applications, nonresidents","Patent applications, residents","Personal transfers, receipts (BoP, current US$)","Physicians (per 1,000 people)",Population ages 0-14 (% of total),"Population ages 0-14, female","Population ages 0-14, female (% of total)","Population ages 0-14, male","Population ages 0-14, male (% of total)","Population ages 0-14, total","Population ages 0-4, female (% of female population)","Population ages 0-4, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total),"Population ages 15-64, female","Population ages 15-64, female (% of total)","Population ages 15-64, male","Population ages 15-64, male (% of total)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 5-9, female (% of female population)","Population ages 5-9, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total),"Population ages 65 and above, female","Population ages 65 and above, female (% of total)","Population ages 65 and above, male","Population ages 65 and above, male (% of total)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),Population in urban agglomerations of more than 1 million,Population in urban agglomerations of more than 1 million (% of total population),"Population, female","Population, female (% of total)","Population, male","Population, male (% of total)","Population, total","Portfolio equity, net inflows (BoP, current US$)","Portfolio investment, net (BoP, current US$)","Primary income payments (BoP, current US$)","Primary income receipts (BoP, current US$)",Ratio of female to male labor force participation rate (%) (national estimate),"Reserves and related items (BoP, current US$)","Risk premium on lending (lending rate minus treasury bill rate, %)",Rural population,Rural population (% of total population),Rural population growth (annual %),"Secondary income receipts (BoP, current US$)","Secondary income, other sectors, payments (BoP, current US$)","Self-employed, total (% of total employment)","Service exports (BoP, current US$)","Service imports (BoP, current US$)","Services, etc., value added (% of GDP)","Services, etc., value added (constant 2010 US$)","Services, etc., value added (constant LCU)","Services, etc., value added (current LCU)","Services, etc., value added (current US$)","Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)","Technical cooperation grants (BoP, current US$)",Terms of trade adjustment (constant LCU),Total fisheries production (metric tons),"Total reserves (includes gold, current US$)",Total reserves in months of imports,Total reserves minus gold (current US$),Trade (% of GDP),Trade in services (% of GDP),"Trademark applications, direct nonresident","Trademark applications, direct resident","Trademark applications, total",Transport services (% of commercial service exports),Transport services (% of commercial service imports),"Transport services (% of service exports, BoP)","Transport services (% of service imports, BoP)",Travel services (% of commercial service exports),Travel services (% of commercial service imports),"Travel services (% of service exports, BoP)","Travel services (% of service imports, BoP)","Unemployment, female (% of female labor force) (national estimate)","Unemployment, male (% of male labor force) (national estimate)","Unemployment, total (% of total labor force) (national estimate)","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",Urban population,Urban population (% of total),Urban population growth (annual %),"Vulnerable employment, total (% of total employment)","Wage and salaried workers, total (% of total employment)",Wholesale price index (2010 = 100)
0,Afghanistan,0.859010149113,0.190716665662,-0.886619285593,0.360982616332,5.35904118251e-13,-2.97264066716e-14,-2.31867388016e-13,-2.0561969494e-13,4.27160577502e-13,2.44312222963e-13,1.28039024458e-13,4.29565105752e-13,-0.626916497459,1.19972092499,-1.49228271856,-0.270645543138,-2.07779079456,3.87342369956e-13,-0.328031695045,-0.55992401647,-7.95854794215e-13,-0.400314980586,-0.262990779181,-0.114358789977,-0.299465161085,1.60379676406e-13,1.65370820583e-13,2.5438196487e-12,0.250592825684,-0.352610875644,4.28691485637e-13,1.02198601236e-12,-0.36408474304,4.72864359396e-14,2.38940027808e-15,-1.73149438217e-13,-3.13399848554e-13,,-0.409250945257,-1.12874056796e-13,-4.74455989545e-14,-3.70858240556e-13,-4.0074829066e-13,-3.49537593899e-13,2.32140892647e-13,3.79327522996e-13,-6.2448736513e-14,0.998104263698,-1.29631041926e-13,-3.30253362825e-13,0.173173378885,2.40044651634,-9.49076566506e-13,-9.88732536234e-14,7.32854335033e-14,-0.962640413119,-1.09483870362,-1.51786543634,8.92718772609e-14,-1.35860340878e-12,1.09788730473e-13,8.27770852175e-14,7.17287837175e-14,1.46210249127e-13,-2.37177803096e-13,-3.07490285598e-13,-4.78298407114e-14,9.52855995255e-14,-0.998104263698,-0.998104263698,0.998104263698,1.55942741518e-13,-4.96274547756e-13,-1.65476881447e-13,-0.998104263698,0.998104263698,-0.998104263698,2.86388672254e-14,-7.72363716043e-13,2.80446133388e-13,-1.30753014426,7.86102724373e-14,-3.46610440109e-13,9.04942343913e-14,-0.219821229562,-0.565608702363,3.70833104523e-14,-0.0680936151128,2.01213002775e-14,-0.144871084938,-0.0787972782199,1.22493375572,8.47657841939e-14,-1.95046270746e-13,-0.367211630657,-0.345799620392,0.0758887642038,-1.65643344532e-14,2.2401425741e-13,-0.392633707299,-0.751805111524,-0.34835116906,-0.804322744429,-1.46206669471e-13,-4.34454941481e-14,5.7310795141e-14,-3.80762755732e-13,-0.159428323713,-0.485136031964,1.26118762177e-13,5.27992521563e-13,1.84711656314e-14,-0.296230520459,-0.994038604101,-8.11829740243e-13,1.60040498196e-13,-0.16979898832,-0.504393965926,-1.59610497292e-14,1.38523149449e-13,-0.339137398734,-6.25717910199e-12,-1.59431567819e-13,-3.12411940826e-13,3.40496584307e-16,-3.67040107493e-13,-2.51264988908e-13,1.31842647309e-13,-0.378890501514,-0.484116755247,3.24727686886e-13,1.56586575063e-15,-0.319147176422,-0.759234998684,1.3116872574e-13,-0.356657214649,-0.318026201699,-0.726685112556,1.90606548917e-13,1.74441903442e-13,-8.10999232297e-14,-5.07756032225e-14,1.2209504623e-13,3.7756015748e-13,0.0,-0.215293054657,1.82549276152e-13,7.78511483801e-14,-0.196663825932,-0.578347801406,5.42182858183e-14,-3.8908999993e-13,-2.00507623433e-13,-2.24314254235e-15,4.87096209533e-14,-2.52618631488e-14,1.26912796227e-13,-0.263797389909,-0.921149641782,-1.12399867764,-6.77502552033e-14,-2.58398032518e-13,-0.308767219185,-0.752624773872,1.10599879226e-12,-2.04399864467e-12,-4.34473824347e-14,6.76535580636e-15,-1.75058663943e-13,-5.49180298769e-14,-2.41125860032e-13,-2.22589195579e-12,-1.17744710315,1.47358149073e-13,4.18752690795e-13,-3.32267951732e-13,-0.222074551754,-0.59024578974,1.4314796357e-13,,1.516250523e-12,3.19869212402e-13,4.81384603094e-14,-7.16574620842e-15,7.52140972031e-14,7.28029161114e-14,1.2005795206e-13,1.79422653333e-12,-1.651647615e-13,-1.01287559633e-12,0.998104263698,-0.998104263698,-0.369204349665,-7.25233007479e-13,3.94147313653e-13,9.4508487272e-13,1.28275732533e-12,5.33301189964e-13,-4.54833095575e-13,-2.72418006143e-13,-1.8872656998,-1.88134390023,-1.88811624093,3.66069012356e-13,-6.22336472395e-14,6.38500077378e-14,6.5183408846e-14,4.22162153094e-13,-0.365114786669,-0.455834398392,0.584215882535,-0.671274794878,-2.30126536313,-1.11022880444,-4.97872890874e-13,-0.755734318417,6.38781617986,-4.68540476363e-13,-1.82541333763e-12,3.57895141176,-0.367404022625,-6.31028990527e-14,-5.87873484313e-13,-7.56657915164e-13,1.91031407976e-13,3.53478900066e-14,-5.42836165386e-13,9.86014229791e-13,-9.60053043074e-13,1.32144601438e-13,9.60937559813e-14,4.97114982959e-13,-0.546311454358,1.132598047e-12,1.6276457795e-14,,,2.2022735416,2.27349446175,3.932700658,1.01887572139e-13,3.27908470317,0.427830053422,0.0517970416418,0.998104263698,-0.201544859998,-3.16696382711e-14,2.61410310103e-13,0.0,9.01464811089e-13,1.41769456756e-13,-5.57855893013e-13,-0.925860821347,-0.931554732993,-1.05249622118,,3.60117425682e-14,-2.87688708424e-13,0.0,3.80920767662e-13,5.53888061734e-14,-0.552664353367,-3.55976379543e-13,-0.744471311435,-5.86337219993e-14,7.82666099838e-14,-5.49249131635e-15,-1.96286094526e-14,-0.228748053907,-3.36775349218e-15,1.19555942678e-13,-3.14400272069e-13,2.44214620756e-14,0.291568274203,0.326004699572,-0.49133969913,-0.477440937477,-0.494973119374,-0.484583583556,6.2128817227e-14,-1.43769030172e-14,-4.49152753356e-15,-0.585144645655,-1.04362971753,7.47265738977e-14,1.83494143513e-13,2.92797597928e-14,-1.00007696654e-13,-5.38474688058e-14,-0.341765619186,-6.28194268843e-13,-3.00376289015e-13,,-1.07962033111,0.484951596117,-0.31758054244,0.736688456821,-0.317455409756,0.189753514727,-0.3175184453,0.624017728534,0.286905223976,1.39064429793,0.3495410446,1.13453572812,1.04132341874,-0.267920407632,-0.330382936159,-0.548115141012,-0.324915337789,0.00934665425275,-0.327685384977,0.722868912213,0.530084662523,0.255240698585,0.281912284586,-0.502825234119,0.0908149878366,-0.676056168888,0.0419952984731,-0.482926942382,0.124691078507,-0.795812832689,-0.56162497365,0.324979023717,-0.116791201462,-0.809399382953,-0.661924549165,-0.800580193715,-0.535762052586,-0.845812035321,-0.509153621851,-0.807786950978,-0.342320843974,-0.938851282944,-0.338156857859,-0.608540343667,-0.34078196513,-0.835443815286,-0.422227877895,-0.944610806393,-0.589343100928,-0.965455862975,-0.699536157721,-1.00082774041,-0.847293382719,-0.416923785313,-0.538677990279,0.397159064465,-0.52712028943,-1.11826782577,-0.327596480118,-1.03706226622,-0.323383548827,1.03706226622,-0.294566075292,5.06965084892e-14,1.17765262046e-14,-2.58089299213e-14,-1.50085136572e-13,5.35338187145e-13,9.05985660425e-14,8.73680993662e-13,-0.277449041244,1.18450586042,0.15084991768,1.23761365331e-13,4.06849614148e-14,-0.998104263698,2.2378172889e-13,-1.84336296042e-13,-7.35846731396e-13,3.03054786387e-13,-2.83957565164e-13,5.20834714373e-13,-2.61734980215e-14,-1.85401604516,-1.8781502539,-0.148482094591,3.39114933885e-14,-0.364809018779,-0.501992960089,2.45553894317e-13,-0.826842395205,-1.26638021112,-2.56655881365e-13,2.34459435595e-13,3.70464741179e-14,1.94067824149e-13,1.52516756262e-13,-3.67396219507e-13,6.19918906418e-13,3.3618538184e-14,-1.50129475405e-13,-2.98041840503e-13,5.13958802769e-13,-1.30189489547e-13,-3.16003881136e-14,1.31774204326e-13,-1.52644125257e-13,0.998104263698,-0.998104263698,-0.998104263698,-0.317195729186,-1.18450586042,0.440687231887,0.998104263698,-0.998104263698,5.76492294623e-13
