,Country Name,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, value added (% of GDP)","Agriculture, value added (annual % growth)","Agriculture, value added (constant 2010 US$)","Agriculture, value added (constant LCU)","Agriculture, value added (current LCU)","Agriculture, value added (current US$)",Alternative and nuclear energy (% of total energy use),"Annual freshwater withdrawals, total (% of internal resources)","Annual freshwater withdrawals, total (billion cubic meters)",Aquaculture production (metric tons),Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Arms exports (SIPRI trend indicator values),Arms imports (SIPRI trend indicator values),Average precipitation in depth (mm per year),"Birth rate, crude (per 1,000 people)",Broad money (% of GDP),Broad money (current LCU),Broad money growth (annual %),Broad money to total reserves ratio,CO2 emissions (kg per 2010 US$ of GDP),CO2 emissions (kt),CO2 emissions (metric tons per capita),"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",CO2 emissions from gaseous fuel consumption (% of total),CO2 emissions from gaseous fuel consumption (kt),CO2 emissions from liquid fuel consumption (% of total),CO2 emissions from liquid fuel consumption (kt),CO2 emissions from manufacturing industries and construction (% of total fuel combustion),"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),CO2 emissions from solid fuel consumption (% of total),CO2 emissions from solid fuel consumption (kt),CO2 emissions from transport (% of total fuel combustion),CO2 intensity (kg per kg of oil equivalent energy use),Capture fisheries production (metric tons),Cereal production (metric tons),Cereal yield (kg per hectare),Changes in inventories (constant LCU),Changes in inventories (current LCU),Changes in inventories (current US$),"Charges for the use of intellectual property, payments (BoP, current US$)","Charges for the use of intellectual property, receipts (BoP, current US$)",Claims on central government (annual growth as % of broad money),"Claims on central government, etc. (% GDP)",Claims on private sector (annual growth as % of broad money),Combustible renewables and waste (% of total energy),Commercial service exports (current US$),Commercial service imports (current US$),"Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)","Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Consumer price index (2010 = 100),"Contributing family workers, total (% of total employment)",Crop production index (2004-2006 = 100),Current account balance (% of GDP),"Current account balance (BoP, current US$)",DEC alternative conversion factor (LCU per US$),"Death rate, crude (per 1,000 people)",Deposit interest rate (%),Discrepancy in expenditure estimate of GDP (constant LCU),Discrepancy in expenditure estimate of GDP (current LCU),Domestic credit provided by financial sector (% of GDP),Domestic credit to private sector (% of GDP),Domestic credit to private sector by banks (% of GDP),Electric power consumption (kWh per capita),Electric power transmission and distribution losses (% of output),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),"Electricity production from oil, gas and coal sources (% of total)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Electricity production from renewable sources, excluding hydroelectric (kWh)",Employment in agriculture (% of total employment),"Employment in agriculture, female (% of female employment)","Employment in agriculture, male (% of male employment)",Employment in industry (% of total employment),Employment in services (% of total employment),"Employment to population ratio, 15+, female (%) (national estimate)","Employment to population ratio, 15+, male (%) (national estimate)","Employment to population ratio, 15+, total (%) (national estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Employment to population ratio, ages 15-24, total (%) (national estimate)","Energy imports, net (% of energy use)",Energy use (kg of oil equivalent per capita),Exports as a capacity to import (constant LCU),Exports of goods and services (% of GDP),"Exports of goods and services (BoP, current US$)",Exports of goods and services (annual % growth),Exports of goods and services (constant 2010 US$),Exports of goods and services (constant LCU),Exports of goods and services (current LCU),Exports of goods and services (current US$),"Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (% of GDP),External balance on goods and services (constant LCU),External balance on goods and services (current LCU),External balance on goods and services (current US$),"Fertility rate, total (births per woman)",Final consumption expenditure (constant 2010 US$),Final consumption expenditure (constant LCU),Final consumption expenditure (current LCU),Final consumption expenditure (current US$),"Final consumption expenditure, etc. (% of GDP)","Final consumption expenditure, etc. (annual % growth)","Final consumption expenditure, etc. (constant 2010 US$)","Final consumption expenditure, etc. (constant LCU)","Final consumption expenditure, etc. (current LCU)","Final consumption expenditure, etc. (current US$)",Food exports (% of merchandise exports),Food imports (% of merchandise imports),Food production index (2004-2006 = 100),"Foreign direct investment, net (BoP, current US$)",Fossil fuel energy consumption (% of total),Fuel exports (% of merchandise exports),Fuel imports (% of merchandise imports),GDP (constant 2010 US$),GDP (constant LCU),GDP (current LCU),GDP (current US$),GDP deflator (base year varies by country),GDP growth (annual %),GDP per capita (constant 2010 US$),GDP per capita (constant LCU),GDP per capita (current LCU),GDP per capita (current US$),GDP per capita growth (annual %),GNI (constant 2010 US$),GNI (constant LCU),GNI (current LCU),GNI (current US$),GNI growth (annual %),GNI per capita (constant 2010 US$),GNI per capita (constant LCU),GNI per capita (current LCU),GNI per capita growth (annual %),"GNI per capita, Atlas method (current US$)","GNI, Atlas method (current US$)",General government final consumption expenditure (% of GDP),General government final consumption expenditure (annual % growth),General government final consumption expenditure (constant 2010 US$),General government final consumption expenditure (constant LCU),General government final consumption expenditure (current LCU),General government final consumption expenditure (current US$),"Goods exports (BoP, current US$)","Goods imports (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)",Gross capital formation (% of GDP),Gross capital formation (annual % growth),Gross capital formation (constant 2010 US$),Gross capital formation (constant LCU),Gross capital formation (current LCU),Gross capital formation (current US$),Gross domestic income (constant LCU),Gross domestic savings (% of GDP),Gross domestic savings (current LCU),Gross domestic savings (current US$),Gross fixed capital formation (% of GDP),Gross fixed capital formation (annual % growth),Gross fixed capital formation (constant 2010 US$),Gross fixed capital formation (constant LCU),Gross fixed capital formation (current LCU),Gross fixed capital formation (current US$),"Gross fixed capital formation, private sector (% of GDP)","Gross fixed capital formation, private sector (current LCU)",Gross national expenditure (% of GDP),Gross national expenditure (constant 2010 US$),Gross national expenditure (constant LCU),Gross national expenditure (current LCU),Gross national expenditure (current US$),Gross national expenditure deflator (base year varies by country),Gross savings (% of GDP),Gross savings (% of GNI),Gross savings (current LCU),Gross savings (current US$),Gross value added at factor cost (constant 2010 US$),Gross value added at factor cost (constant LCU),Gross value added at factor cost (current LCU),Gross value added at factor cost (current US$),"Hospital beds (per 1,000 people)",Household final consumption expenditure (annual % growth),Household final consumption expenditure (constant 2010 US$),Household final consumption expenditure (constant LCU),Household final consumption expenditure (current LCU),Household final consumption expenditure (current US$),Household final consumption expenditure per capita (constant 2010 US$),Household final consumption expenditure per capita growth (annual %),"Household final consumption expenditure, etc. (% of GDP)","Household final consumption expenditure, etc. (annual % growth)","Household final consumption expenditure, etc. (constant 2010 US$)","Household final consumption expenditure, etc. (constant LCU)","Household final consumption expenditure, etc. (current LCU)","Household final consumption expenditure, etc. (current US$)","ICT service exports (% of service exports, BoP)","ICT service exports (BoP, current US$)",Imports of goods and services (% of GDP),"Imports of goods and services (BoP, current US$)",Imports of goods and services (annual % growth),Imports of goods and services (constant 2010 US$),Imports of goods and services (constant LCU),Imports of goods and services (current LCU),Imports of goods and services (current US$),"Imports of goods, services and primary income (BoP, current US$)","Industry, value added (% of GDP)","Industry, value added (annual % growth)","Industry, value added (constant 2010 US$)","Industry, value added (constant LCU)","Industry, value added (current LCU)","Industry, value added (current US$)","Inflation, GDP deflator (annual %)","Inflation, consumer prices (annual %)",Insurance and financial services (% of commercial service exports),Insurance and financial services (% of commercial service imports),"Insurance and financial services (% of service exports, BoP)","Insurance and financial services (% of service imports, BoP)","Interest rate spread (lending rate minus deposit rate, %)","Labor force participation rate for ages 15-24, female (%) (national estimate)","Labor force participation rate for ages 15-24, male (%) (national estimate)","Labor force participation rate for ages 15-24, total (%) (national estimate)","Labor force participation rate, female (% of female population ages 15+) (national estimate)","Labor force participation rate, male (% of male population ages 15+) (national estimate)","Labor force participation rate, total (% of total population ages 15+) (national estimate)",Land area (sq. km),Land under cereal production (hectares),Lending interest rate (%),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Livestock production index (2004-2006 = 100),Manufactures exports (% of merchandise exports),Manufactures imports (% of merchandise imports),"Manufacturing, value added (% of GDP)","Manufacturing, value added (annual % growth)","Manufacturing, value added (constant 2010 US$)","Manufacturing, value added (constant LCU)","Manufacturing, value added (current LCU)","Manufacturing, value added (current US$)",Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),Military expenditure (% of GDP),Military expenditure (current LCU),"Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Net ODA received (% of GNI),Net ODA received (% of gross capital formation),Net ODA received per capita (current US$),"Net bilateral aid flows from DAC donors, Austria (current US$)","Net bilateral aid flows from DAC donors, Belgium (current US$)","Net bilateral aid flows from DAC donors, Canada (current US$)","Net bilateral aid flows from DAC donors, Denmark (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, France (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, Italy (current US$)","Net bilateral aid flows from DAC donors, Japan (current US$)","Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)","Net bilateral aid flows from DAC donors, Netherlands (current US$)","Net bilateral aid flows from DAC donors, Norway (current US$)","Net bilateral aid flows from DAC donors, Sweden (current US$)","Net bilateral aid flows from DAC donors, Switzerland (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","Net bilateral aid flows from DAC donors, United States (current US$)","Net capital account (BoP, current US$)",Net current transfers from abroad (constant LCU),Net current transfers from abroad (current LCU),Net current transfers from abroad (current US$),Net domestic credit (current LCU),"Net errors and omissions (BoP, current US$)","Net financial account (BoP, current US$)",Net foreign assets (current LCU),Net income from abroad (constant LCU),Net income from abroad (current LCU),Net income from abroad (current US$),Net migration,Net official development assistance and official aid received (constant 2013 US$),Net official development assistance and official aid received (current US$),Net official development assistance received (constant 2014 US$),Net official development assistance received (current US$),"Net primary income (BoP, current US$)","Net secondary income (BoP, current US$)",Net taxes on products (constant LCU),Net taxes on products (current LCU),Net taxes on products (current US$),"Net trade in goods (BoP, current US$)","Net trade in goods and services (BoP, current US$)",Number of infant deaths,Number of neonatal deaths,Number of under-five deaths,"Official exchange rate (LCU per US$, period average)",Ores and metals exports (% of merchandise exports),Ores and metals imports (% of merchandise imports),"Patent applications, nonresidents","Patent applications, residents",Permanent cropland (% of land area),"Personal transfers, receipts (BoP, current US$)","Physicians (per 1,000 people)",Population ages 0-14 (% of total),"Population ages 0-14, female","Population ages 0-14, female (% of total)","Population ages 0-14, male","Population ages 0-14, male (% of total)","Population ages 0-14, total","Population ages 0-4, female (% of female population)","Population ages 0-4, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total),"Population ages 15-64, female","Population ages 15-64, female (% of total)","Population ages 15-64, male","Population ages 15-64, male (% of total)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 5-9, female (% of female population)","Population ages 5-9, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total),"Population ages 65 and above, female","Population ages 65 and above, female (% of total)","Population ages 65 and above, male","Population ages 65 and above, male (% of total)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population density (people per sq. km of land area),Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),Population in urban agglomerations of more than 1 million,Population in urban agglomerations of more than 1 million (% of total population),"Population, female","Population, female (% of total)","Population, male","Population, male (% of total)","Population, total","Portfolio equity, net inflows (BoP, current US$)","Portfolio investment, net (BoP, current US$)","Primary income payments (BoP, current US$)","Primary income receipts (BoP, current US$)",Ratio of female to male labor force participation rate (%) (national estimate),Real interest rate (%),Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)","Reserves and related items (BoP, current US$)","Risk premium on lending (lending rate minus treasury bill rate, %)",Rural population,Rural population (% of total population),Rural population growth (annual %),"Secondary income receipts (BoP, current US$)","Secondary income, other sectors, payments (BoP, current US$)","Self-employed, total (% of total employment)","Service exports (BoP, current US$)","Service imports (BoP, current US$)","Services, etc., value added (% of GDP)","Services, etc., value added (annual % growth)","Services, etc., value added (constant 2010 US$)","Services, etc., value added (constant LCU)","Services, etc., value added (current LCU)","Services, etc., value added (current US$)",Sex ratio at birth (male births per female births),Surface area (sq. km),"Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)","Technical cooperation grants (BoP, current US$)",Terms of trade adjustment (constant LCU),Total fisheries production (metric tons),"Total reserves (includes gold, current US$)",Total reserves in months of imports,Total reserves minus gold (current US$),Trade (% of GDP),Trade in services (% of GDP),"Trademark applications, direct nonresident","Trademark applications, direct resident","Trademark applications, total",Transport services (% of commercial service exports),Transport services (% of commercial service imports),"Transport services (% of service exports, BoP)","Transport services (% of service imports, BoP)",Travel services (% of commercial service exports),Travel services (% of commercial service imports),"Travel services (% of service exports, BoP)","Travel services (% of service imports, BoP)","Unemployment, female (% of female labor force) (national estimate)","Unemployment, male (% of male labor force) (national estimate)","Unemployment, total (% of total labor force) (national estimate)","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",Urban population,Urban population (% of total),Urban population growth (annual %),"Vulnerable employment, total (% of total employment)","Wage and salaried workers, total (% of total employment)",Wholesale price index (2010 = 100)
0,Afghanistan,0.857977862311,0.177117769503,-0.890948790589,0.347351021852,1.13727681098,-0.321206939407,-0.27154185089,-0.562455590906,4.50144565166,-1.52639707594,8.60579195811e-13,6.81197473565e-14,1.67129795821e-13,-1.0612527707e-13,-2.46211575886e-13,3.41791910606e-13,2.34954118734e-13,,-0.998104263698,2.55249297544e-13,-0.067975099393,1.22894388283,0.108308463172,2.17313695018e-13,-0.647331554407,-1.45273088375,1.24413768904,-0.844877517019,-0.223731687312,0.354868480038,-1.25338325582,4.33749545058e-13,-0.308670812103,-0.53687757026,4.69166278484e-13,-0.466185872212,-0.253759555722,-0.699920769399,-0.294888986248,-9.83933807674e-13,-3.21474366072e-14,1.26315968172e-13,0.856396533444,-0.325692978374,1.70957324104e-12,2.93648462512e-12,-0.365674574211,-0.392397699958,-0.462334840285,5.46871340231e-14,8.01422393384e-14,-1.20414638509e-15,0.998104263698,0.998104263698,2.4161843929,1.00239534859,0.239496147467,-4.56328392949e-13,1.43429129164e-13,-1.41581519024e-13,-3.43940897841e-13,1.17925966791e-13,-2.73721974995e-13,6.87368653395e-13,-9.71454003774e-14,0.998104263698,0.203704329758,3.80366387189e-14,-2.6481931998e-13,0.172494499352,2.49831740626,-4.332297688e-13,8.23167058598e-14,-8.57940007894e-15,-0.430473724086,-1.14767592259,-1.41110740069,2.23474837956e-14,9.1893226328e-14,-8.9192672815e-14,2.88838818728e-13,1.93365955887e-13,-2.1993202929e-13,1.73389146436e-13,5.87004850609e-14,-2.60812078248e-13,-2.96278233683e-14,-4.7987376058e-14,-0.998104263698,-0.998104263698,0.998104263698,0.998104263698,0.0,2.38598088628e-12,6.97367080326e-13,-0.998104263698,-0.998104263698,0.998104263698,-8.02853415346e-14,5.5942111279e-13,1.40730377394e-13,-1.30179168803,7.98469540594e-14,5.56417349624e-14,2.3304613276e-13,-2.56401422285e-14,-0.215821804666,-0.542724309108,1.68145473241e-13,-0.391912874669,-8.07433685228e-14,-0.175182204326,-0.125004848368,1.21241020894,-1.56530357763e-13,1.32864890334e-14,-0.36794553488,-0.338988939699,-0.113276128553,-4.57386494114e-14,6.41902011258e-13,-1.74997658079e-13,-0.384038387287,-0.727641422902,-0.565763932649,-2.66450226819,0.10194525245,1.52174120808e-13,9.38542127751e-13,2.17016343927e-13,-0.987020882193,9.4869452957e-14,3.47769746798e-13,-0.164668562458,-0.470998355742,1.35714023225e-13,4.29497943656e-13,-1.17707117881e-13,2.02218220512e-13,-0.312175647097,-1.00567215265,4.0602967344e-13,-2.83452652322e-13,-2.8424352429e-13,-0.176328042503,-0.491354254486,1.8529397513e-13,6.50770674019e-13,-1.67999287701e-13,-0.3539178455,1.03032334234e-13,-4.94090083872e-14,-7.16100595544e-14,-1.23682376745e-12,-1.91170046786e-13,2.8084831349e-14,-3.97267742161e-13,1.74614836709e-14,5.03607999218e-13,1.61689435737e-13,-6.20463460863e-14,-0.349714716535,0.338906406426,-2.10154798533e-14,-4.24250218081e-13,4.32300926941e-14,-0.289465384621,-0.665319674631,2.60441365349e-13,-0.00380404366604,-0.311485179773,-0.602628905392,-6.18937585286e-14,-4.40188668113e-13,7.2927770666e-14,7.5315447631e-14,2.17897981461e-13,2.3282682696e-13,5.72458558e-14,0.0,0.215135454853,-1.93797668563e-13,-1.13311683336e-13,-0.19889812326,-0.553161260913,-3.78831403481e-13,-8.13031561423e-13,2.99247843603e-12,6.88113699762e-14,2.68517359767e-13,3.74521556389e-13,-3.10574994537e-13,-0.355854341379,-0.939201706667,1.370352073e-12,4.93883452813e-13,-4.64319351447e-15,-5.38471807546e-14,-0.345949043104,-0.744320917543,-3.42045070331e-14,-2.04786201726e-14,-9.64327105676e-14,1.52485468345e-13,5.32657590118e-14,4.97733372215e-14,-6.59223825576e-14,1.85432069411e-13,-0.998104263698,0.998104263698,-1.09031401483,9.20089185901e-14,-1.4784615606e-13,-3.91113788471e-13,-2.15928309104e-14,-0.214070582865,-0.558117851856,-4.23655091028e-14,1.68601809252e-12,2.41722289229e-13,4.59246339098e-14,-5.02966166038e-14,-7.00477697113e-14,1.75099186809e-13,-1.98432862697e-13,1.58673007811e-13,-0.998104263698,0.998104263698,0.998104263698,-0.998104263698,-3.80897794274e-13,3.69166098769e-13,-1.93850273252e-13,8.29827537578e-13,6.15866237554e-13,-7.12887693787e-14,1.63652415185e-13,-0.306129801344,-0.383259645559,-4.37627705317e-13,-1.9084091429,-1.90536163359,-1.91073919849,0.0615645666122,-0.753678982965,-4.10697054065,-2.54432381325e-12,2.43098915885e-13,7.01589849934e-13,-9.51368053471e-14,-9.79902483285e-14,-2.20577565307e-13,-0.356213255725,-0.458128633446,2.17245634924,-0.634496840203,-3.4361299388,-1.08504254031,-3.39491754552e-13,-0.710272362725,4.06791476267,1.00321509234e-13,-7.31452025829e-14,1.43423866094,-0.354855338637,-5.01542957348e-14,-1.15305296125e-12,-7.60853422781e-13,-1.21444666672e-12,-5.0601243255e-13,-2.08444555518e-13,1.04300171253e-12,1.38651959319e-12,-8.10512386556e-13,3.98925262763e-13,7.38385011528e-13,-0.235753513995,-6.81946442176e-13,-4.00800170929e-14,2.21451387873,2.29651203229,3.76369180673,6.93961398922e-13,3.18657143327,-0.0883045965432,-0.34489581535,-0.208018506321,1.0911784303e-14,4.1389021275e-13,-1.47656383116e-13,-3.28112065054e-14,0.0,0.0,-0.7194773202,-1.46392468596e-13,-0.951607693625,,0.0,2.6205029624e-13,-2.65581020324e-13,-1.70719052794e-13,-0.543944327643,-3.24523771024e-14,-0.666858239991,1.70957315688e-13,4.72487944714e-14,-1.73446280698e-15,-1.88033168291e-14,-0.194340757589,4.93067270146e-13,1.12130479235e-13,-0.228657545688,-7.81821204849e-14,0.262751032761,0.278186089851,0.0939717309982,-0.513730894787,-0.510741088755,-0.521357849245,-0.518347072831,-8.16596500525e-14,-2.67492619714e-14,2.93642616007e-14,-0.62410891199,-1.01228106857,-1.49610494919e-14,1.53306007775e-13,0.192018733598,-3.68659292088e-13,-2.16881730425e-13,-0.339284928927,-4.86698367582e-13,-1.70728529364,-3.54446879194e-14,-8.37522571578e-13,-0.51123568633,,7.96485096706e-14,0.474642251862,-0.317753864176,0.679805777111,-0.31747378518,0.229275972738,-0.317612219009,0.776997823552,0.43380134175,1.02350483576,0.110422836527,1.3770247541,0.89992358467,-0.25751487075,-0.330627170233,-0.469118786835,-0.325710373612,-0.0436322379779,-0.328200489357,0.944075966728,0.842492805752,0.315875044442,0.288396406964,-0.42787304781,0.08164085559,-0.722652700998,-0.071978395091,-0.628351603423,0.040473115197,-0.784036086883,-0.427609204613,0.238078936441,-0.0469594957951,-0.820627181693,-0.681465094606,-0.817678734398,-0.612921824411,-0.84506344972,-0.553420185072,-0.804500451748,-0.342709846366,-0.92463869027,-0.338797422859,-0.617920330188,-0.341307568756,-0.852573233603,-0.499575799012,-0.907181969619,-0.554409524401,-0.954114376019,-0.68941734793,-0.977294919612,-0.814642319483,-0.178590724287,-0.25482938267,-0.53821561776,0.381731208484,-0.531057345138,-1.13353783742,-0.327867131159,-0.948730664852,-0.323891243318,0.948730664852,-0.294895703664,3.8613493123e-15,4.39548621762e-14,-3.21996210137e-13,2.74920558968e-14,-3.5198024279e-13,7.15359280066e-14,-0.426326881817,-0.417839788289,-2.17464034763e-13,5.54370396288e-14,-0.277373301476,1.19905264299,0.26028768689,-1.46689306476e-14,-1.28130700513e-13,-0.998104263698,5.02388519267e-15,2.0343719384e-13,-1.88071680327e-13,1.10904912044e-13,-2.0105287624e-13,-1.2062435758e-15,-3.33488344698e-13,-2.297132518e-14,0.851923642416,-0.307535688858,-1.8690358357,-1.8995251119,0.067960571447,2.92227253058e-13,-0.36583275416,-0.51157524401,7.83069534299e-12,-0.815480427373,-1.2137796541,-1.15403553306e-14,-1.5869116771e-13,1.1839591894e-13,-2.58541123991e-13,-3.47391192719e-13,6.19794871004e-13,4.38784375486e-13,7.19069853422e-13,-9.71026824482e-14,8.90362358282e-14,1.05168685118e-12,-3.93139450244e-13,-1.52239677087e-13,-1.96642029447e-13,-5.25988411451e-14,0.998104263698,-0.998104263698,0.998104263698,-0.317575128719,-1.19905264299,0.485200671469,-0.998104263698,0.998104263698,-2.11376736875e-13
