,Country Name,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, value added (% of GDP)","Agriculture, value added (annual % growth)","Agriculture, value added (constant 2010 US$)","Agriculture, value added (constant LCU)","Agriculture, value added (current LCU)","Agriculture, value added (current US$)",Alternative and nuclear energy (% of total energy use),"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","Annual freshwater withdrawals, total (% of internal resources)","Annual freshwater withdrawals, total (billion cubic meters)",Aquaculture production (metric tons),Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Arms exports (SIPRI trend indicator values),Arms imports (SIPRI trend indicator values),Average precipitation in depth (mm per year),"Birth rate, crude (per 1,000 people)",Broad money (% of GDP),Broad money (current LCU),Broad money growth (annual %),Broad money to total reserves ratio,CO2 emissions (kg per 2010 US$ of GDP),CO2 emissions (kt),CO2 emissions (metric tons per capita),"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",CO2 emissions from gaseous fuel consumption (% of total),CO2 emissions from gaseous fuel consumption (kt),CO2 emissions from liquid fuel consumption (% of total),CO2 emissions from liquid fuel consumption (kt),CO2 emissions from manufacturing industries and construction (% of total fuel combustion),"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),CO2 emissions from solid fuel consumption (% of total),CO2 emissions from solid fuel consumption (kt),CO2 emissions from transport (% of total fuel combustion),CO2 intensity (kg per kg of oil equivalent energy use),Capture fisheries production (metric tons),Cereal production (metric tons),Cereal yield (kg per hectare),Changes in inventories (constant LCU),Changes in inventories (current LCU),Changes in inventories (current US$),"Charges for the use of intellectual property, payments (BoP, current US$)","Charges for the use of intellectual property, receipts (BoP, current US$)",Chemicals (% of value added in manufacturing),Claims on central government (annual growth as % of broad money),"Claims on central government, etc. (% GDP)",Claims on private sector (annual growth as % of broad money),Combustible renewables and waste (% of total energy),Commercial service exports (current US$),Commercial service imports (current US$),"Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)","Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Consumer price index (2010 = 100),"Contraceptive prevalence, modern methods (% of women ages 15-49)","Contributing family workers, total (% of total employment)",Crop production index (2004-2006 = 100),Current account balance (% of GDP),"Current account balance (BoP, current US$)",DEC alternative conversion factor (LCU per US$),"Death rate, crude (per 1,000 people)",Deposit interest rate (%),Discrepancy in expenditure estimate of GDP (constant LCU),Discrepancy in expenditure estimate of GDP (current LCU),Domestic credit provided by financial sector (% of GDP),Domestic credit to private sector (% of GDP),Domestic credit to private sector by banks (% of GDP),Electric power consumption (kWh per capita),Electric power transmission and distribution losses (% of output),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),"Electricity production from oil, gas and coal sources (% of total)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Electricity production from renewable sources, excluding hydroelectric (kWh)",Employment in agriculture (% of total employment),"Employment in agriculture, female (% of female employment)","Employment in agriculture, male (% of male employment)",Employment in industry (% of total employment),"Employment in industry, female (% of female employment)","Employment in industry, male (% of male employment)",Employment in services (% of total employment),"Employment in services, female (% of female employment)","Employment in services, male (% of male employment)","Employment to population ratio, 15+, female (%) (national estimate)","Employment to population ratio, 15+, male (%) (national estimate)","Employment to population ratio, 15+, total (%) (national estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Employment to population ratio, ages 15-24, total (%) (national estimate)","Energy imports, net (% of energy use)",Energy use (kg of oil equivalent per capita),Exports as a capacity to import (constant LCU),Exports of goods and services (% of GDP),"Exports of goods and services (BoP, current US$)",Exports of goods and services (annual % growth),Exports of goods and services (constant 2010 US$),Exports of goods and services (constant LCU),Exports of goods and services (current LCU),Exports of goods and services (current US$),"Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (% of GDP),External balance on goods and services (constant LCU),External balance on goods and services (current LCU),External balance on goods and services (current US$),"Fertility rate, total (births per woman)",Final consumption expenditure (constant 2010 US$),Final consumption expenditure (constant LCU),Final consumption expenditure (current LCU),Final consumption expenditure (current US$),"Final consumption expenditure, etc. (% of GDP)","Final consumption expenditure, etc. (annual % growth)","Final consumption expenditure, etc. (constant 2010 US$)","Final consumption expenditure, etc. (constant LCU)","Final consumption expenditure, etc. (current LCU)","Final consumption expenditure, etc. (current US$)",Food exports (% of merchandise exports),Food imports (% of merchandise imports),Food production index (2004-2006 = 100),"Food, beverages and tobacco (% of value added in manufacturing)","Foreign direct investment, net (BoP, current US$)",Fossil fuel energy consumption (% of total),Fuel exports (% of merchandise exports),Fuel imports (% of merchandise imports),GDP (constant 2010 US$),GDP (constant LCU),GDP (current LCU),GDP (current US$),GDP deflator (base year varies by country),GDP growth (annual %),GDP per capita (constant 2010 US$),GDP per capita (constant LCU),GDP per capita (current LCU),GDP per capita (current US$),GDP per capita growth (annual %),GNI (constant 2010 US$),GNI (constant LCU),GNI (current LCU),GNI (current US$),GNI growth (annual %),GNI per capita (constant 2010 US$),GNI per capita (constant LCU),GNI per capita (current LCU),GNI per capita growth (annual %),"GNI per capita, Atlas method (current US$)","GNI, Atlas method (current US$)",General government final consumption expenditure (% of GDP),General government final consumption expenditure (annual % growth),General government final consumption expenditure (constant 2010 US$),General government final consumption expenditure (constant LCU),General government final consumption expenditure (current LCU),General government final consumption expenditure (current US$),"Goods exports (BoP, current US$)","Goods imports (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)",Gross capital formation (% of GDP),Gross capital formation (annual % growth),Gross capital formation (constant 2010 US$),Gross capital formation (constant LCU),Gross capital formation (current LCU),Gross capital formation (current US$),Gross domestic income (constant LCU),Gross domestic savings (% of GDP),Gross domestic savings (current LCU),Gross domestic savings (current US$),Gross fixed capital formation (% of GDP),Gross fixed capital formation (annual % growth),Gross fixed capital formation (constant 2010 US$),Gross fixed capital formation (constant LCU),Gross fixed capital formation (current LCU),Gross fixed capital formation (current US$),"Gross fixed capital formation, private sector (% of GDP)","Gross fixed capital formation, private sector (current LCU)",Gross national expenditure (% of GDP),Gross national expenditure (constant 2010 US$),Gross national expenditure (constant LCU),Gross national expenditure (current LCU),Gross national expenditure (current US$),Gross national expenditure deflator (base year varies by country),Gross savings (% of GDP),Gross savings (% of GNI),Gross savings (current LCU),Gross savings (current US$),Gross value added at factor cost (constant 2010 US$),Gross value added at factor cost (constant LCU),Gross value added at factor cost (current LCU),Gross value added at factor cost (current US$),"Hospital beds (per 1,000 people)",Household final consumption expenditure (annual % growth),Household final consumption expenditure (constant 2010 US$),Household final consumption expenditure (constant LCU),Household final consumption expenditure (current LCU),Household final consumption expenditure (current US$),Household final consumption expenditure per capita (constant 2010 US$),Household final consumption expenditure per capita growth (annual %),"Household final consumption expenditure, etc. (% of GDP)","Household final consumption expenditure, etc. (annual % growth)","Household final consumption expenditure, etc. (constant 2010 US$)","Household final consumption expenditure, etc. (constant LCU)","Household final consumption expenditure, etc. (current LCU)","Household final consumption expenditure, etc. (current US$)","ICT service exports (% of service exports, BoP)","ICT service exports (BoP, current US$)",Imports of goods and services (% of GDP),"Imports of goods and services (BoP, current US$)",Imports of goods and services (annual % growth),Imports of goods and services (constant 2010 US$),Imports of goods and services (constant LCU),Imports of goods and services (current LCU),Imports of goods and services (current US$),"Imports of goods, services and primary income (BoP, current US$)","Industry, value added (% of GDP)","Industry, value added (annual % growth)","Industry, value added (constant 2010 US$)","Industry, value added (constant LCU)","Industry, value added (current LCU)","Industry, value added (current US$)","Inflation, GDP deflator (annual %)","Inflation, consumer prices (annual %)",Insurance and financial services (% of commercial service exports),Insurance and financial services (% of commercial service imports),"Insurance and financial services (% of service exports, BoP)","Insurance and financial services (% of service imports, BoP)","Interest rate spread (lending rate minus deposit rate, %)","Labor force participation rate for ages 15-24, female (%) (national estimate)","Labor force participation rate for ages 15-24, male (%) (national estimate)","Labor force participation rate for ages 15-24, total (%) (national estimate)","Labor force participation rate, female (% of female population ages 15+) (national estimate)","Labor force participation rate, male (% of male population ages 15+) (national estimate)","Labor force participation rate, total (% of total population ages 15+) (national estimate)",Land area (sq. km),Land under cereal production (hectares),Lending interest rate (%),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Livestock production index (2004-2006 = 100),Machinery and transport equipment (% of value added in manufacturing),Manufactures exports (% of merchandise exports),Manufactures imports (% of merchandise imports),"Manufacturing, value added (% of GDP)","Manufacturing, value added (annual % growth)","Manufacturing, value added (constant 2010 US$)","Manufacturing, value added (constant LCU)","Manufacturing, value added (current LCU)","Manufacturing, value added (current US$)",Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),Military expenditure (% of GDP),Military expenditure (current LCU),"Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Net ODA received (% of GNI),Net ODA received (% of gross capital formation),"Net ODA received (% of imports of goods, services and primary income)",Net ODA received per capita (current US$),"Net bilateral aid flows from DAC donors, Australia (current US$)","Net bilateral aid flows from DAC donors, Austria (current US$)","Net bilateral aid flows from DAC donors, Belgium (current US$)","Net bilateral aid flows from DAC donors, Canada (current US$)","Net bilateral aid flows from DAC donors, Denmark (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, France (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, Italy (current US$)","Net bilateral aid flows from DAC donors, Japan (current US$)","Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)","Net bilateral aid flows from DAC donors, Netherlands (current US$)","Net bilateral aid flows from DAC donors, Norway (current US$)","Net bilateral aid flows from DAC donors, Portugal (current US$)","Net bilateral aid flows from DAC donors, Sweden (current US$)","Net bilateral aid flows from DAC donors, Switzerland (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","Net bilateral aid flows from DAC donors, United States (current US$)","Net capital account (BoP, current US$)",Net current transfers from abroad (constant LCU),Net current transfers from abroad (current LCU),Net current transfers from abroad (current US$),Net domestic credit (current LCU),"Net errors and omissions (BoP, current US$)","Net financial account (BoP, current US$)",Net foreign assets (current LCU),Net income from abroad (constant LCU),Net income from abroad (current LCU),Net income from abroad (current US$),Net migration,Net official development assistance and official aid received (constant 2013 US$),Net official development assistance and official aid received (current US$),Net official development assistance received (constant 2014 US$),Net official development assistance received (current US$),"Net primary income (BoP, current US$)","Net secondary income (BoP, current US$)",Net taxes on products (constant LCU),Net taxes on products (current LCU),Net taxes on products (current US$),"Net trade in goods (BoP, current US$)","Net trade in goods and services (BoP, current US$)",Number of infant deaths,Number of neonatal deaths,Number of under-five deaths,"Official exchange rate (LCU per US$, period average)",Ores and metals exports (% of merchandise exports),Ores and metals imports (% of merchandise imports),Other manufacturing (% of value added in manufacturing),"Patent applications, nonresidents","Patent applications, residents",Permanent cropland (% of land area),"Personal transfers, receipts (BoP, current US$)","Physicians (per 1,000 people)",Population ages 0-14 (% of total),"Population ages 0-14, female","Population ages 0-14, female (% of total)","Population ages 0-14, male","Population ages 0-14, male (% of total)","Population ages 0-14, total","Population ages 0-4, female (% of female population)","Population ages 0-4, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total),"Population ages 15-64, female","Population ages 15-64, female (% of total)","Population ages 15-64, male","Population ages 15-64, male (% of total)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 5-9, female (% of female population)","Population ages 5-9, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total),"Population ages 65 and above, female","Population ages 65 and above, female (% of total)","Population ages 65 and above, male","Population ages 65 and above, male (% of total)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population density (people per sq. km of land area),Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),Population in urban agglomerations of more than 1 million,Population in urban agglomerations of more than 1 million (% of total population),"Population, female","Population, female (% of total)","Population, male","Population, male (% of total)","Population, total","Portfolio equity, net inflows (BoP, current US$)","Portfolio investment, net (BoP, current US$)","Primary income payments (BoP, current US$)","Primary income receipts (BoP, current US$)",Ratio of female to male labor force participation rate (%) (national estimate),Real effective exchange rate index (2010 = 100),Real interest rate (%),Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)","Reserves and related items (BoP, current US$)","Risk premium on lending (lending rate minus treasury bill rate, %)",Rural population,Rural population (% of total population),Rural population growth (annual %),"Secondary income receipts (BoP, current US$)","Secondary income, other sectors, payments (BoP, current US$)","Self-employed, total (% of total employment)","Service exports (BoP, current US$)","Service imports (BoP, current US$)","Services, etc., value added (% of GDP)","Services, etc., value added (annual % growth)","Services, etc., value added (constant 2010 US$)","Services, etc., value added (constant LCU)","Services, etc., value added (current LCU)","Services, etc., value added (current US$)",Sex ratio at birth (male births per female births),Surface area (sq. km),"Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)","Technical cooperation grants (BoP, current US$)",Terms of trade adjustment (constant LCU),Textiles and clothing (% of value added in manufacturing),Total fisheries production (metric tons),"Total reserves (includes gold, current US$)",Total reserves in months of imports,Total reserves minus gold (current US$),Trade (% of GDP),Trade in services (% of GDP),"Trademark applications, direct nonresident","Trademark applications, direct resident","Trademark applications, total",Transport services (% of commercial service exports),Transport services (% of commercial service imports),"Transport services (% of service exports, BoP)","Transport services (% of service imports, BoP)",Travel services (% of commercial service exports),Travel services (% of commercial service imports),"Travel services (% of service exports, BoP)","Travel services (% of service imports, BoP)","Unemployment, female (% of female labor force) (national estimate)","Unemployment, male (% of male labor force) (national estimate)","Unemployment, total (% of total labor force) (national estimate)","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",Urban population,Urban population (% of total),Urban population growth (annual %),"Vulnerable employment, total (% of total employment)","Wage and salaried workers, total (% of total employment)","Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",Wholesale price index (2010 = 100)
0,Afghanistan,0.908554146411,0.229628454153,-0.914112503485,0.396641271372,1.1407062538,-0.321642551366,-0.28065708662,-0.591037744835,3.38013691724,-1.61963074639,1.50770837438e-12,-3.77044610547e-13,7.87842392506e-14,4.31687194525e-14,2.43718934071e-13,6.55747532832e-13,1.72228641903e-13,,,,0.998104263698,-0.998104263698,-1.78383800404e-13,-0.0636605812287,1.14979962158,0.105970558439,3.82599667656e-13,-0.583424420849,-1.45273088375,1.40276549147,-1.61556462402,-0.17868609509,-1.59285987183,-0.724672018998,-2.86227815481e-13,-0.297460839521,-0.472399218661,1.35535757555e-12,1.65880909904,-0.244869417208,-0.971269702913,-0.28745001476,1.79377630823e-12,-8.31120800132e-14,-1.11130085344e-12,0.531772861531,-0.311214558351,1.37292501305e-12,2.24973585666e-13,-0.360164714447,-0.393960333677,-0.397790054083,9.12802790994e-14,-2.20940539734e-14,1.72619066562e-13,-3.82521135982e-13,3.21567518248e-13,1.55134718132e-13,0.210579208867,-0.145839099274,-1.13395279077,-1.68563429311e-13,-2.94495658646e-13,-8.77392581645e-14,1.29466752054e-13,2.23070991441e-13,4.62648425832e-13,-1.06108312963e-12,-2.05459567263e-13,6.64758397726e-14,0.998104263698,0.27966003846,-6.31190981773e-14,3.57844544026e-14,0.186847465483,2.56257714828,8.39531029071e-13,-6.00503517814e-14,-9.5095060962e-15,-1.27614302751,-1.45128692622,-1.55992383252,-3.65026730231e-13,-4.20537996965e-13,2.85686399661e-14,-2.49940570868e-13,-2.26568860375e-13,9.91673119292e-14,1.00568332808e-12,1.62179806793e-13,7.60181805528e-14,6.39515552471e-13,-6.52103914373e-15,-1.40412219022e-13,-3.44410971422e-14,0.998104263698,0.998104263698,-0.998104263698,-0.998104263698,0.998104263698,-0.998104263698,-3.57442619821e-13,-1.97164265511e-12,-1.36633601656e-12,,0.998104263698,0.998104263698,4.5545711458e-13,-3.83116731891e-13,1.28498439875e-14,-1.19806174695,-3.88998001348e-13,-1.26528699792e-13,-9.26041612581e-14,1.82413831713e-14,-0.176446698461,-0.481185174371,-1.05358807988e-13,-0.923448547815,1.79974235283e-14,-0.327104924858,-0.352267523264,1.2502568703,2.38832725107e-13,-2.03529129257e-13,0.0844540135597,-0.270990655786,2.56040297183,3.53715453514e-13,-2.69380640408e-14,-5.5224229581e-16,0.126759249415,-0.467651069868,0.115703749664,0.534222824877,0.300734492053,-1.35293792026e-12,-3.71677988924e-14,6.87384300324e-13,-0.323424324748,-1.38587354766,-4.82669955654e-14,-5.6652494083e-14,-0.128603411416,-0.422436100622,-2.00453899202e-13,-4.272927215e-13,2.68021510113e-13,1.43485583557e-13,-0.188985424152,-0.817560500593,-1.54730167695e-13,8.49291162925e-13,2.34671008375e-13,-0.137539030832,-0.422188923742,2.28893252888e-13,9.32662006159e-14,1.33367471691e-13,-0.187253235483,2.49239847182e-13,1.00834244663e-13,-5.99702626888e-13,4.88472941305e-12,4.69375089617e-13,2.32222741743e-14,-1.11772968763e-13,-1.14369485619e-14,5.95946404462e-13,4.10849637473e-14,3.85126577496e-13,-0.286252838413,-3.2395430838,-5.43161560391e-14,2.12622094114e-13,6.01208717066e-14,-0.424937685698,-0.443026709037,-3.43173035972e-13,-2.60137624178,-0.668981111303,-0.422831846476,-3.22843108066e-12,-6.15890814488e-14,-1.13139539727e-13,4.18983061022e-14,5.42898799089e-15,6.3659807948e-14,-1.62019269857e-12,7.57763297553e-16,0.844931775106,-2.08862622669e-13,2.00031229293e-13,-0.156421656172,-0.4833441389,1.90850530973e-13,6.71330467132e-13,9.68184028755e-13,-2.32899951874e-13,-2.92861829291e-13,-2.46302581546e-13,2.12991309995e-13,0.238746575749,-0.695003538292,1.58955776436e-13,-3.43478895291e-13,1.90887747735e-13,3.34053080032e-13,0.17837827614,-0.651390073011,8.61553705794e-13,3.50564294662e-13,9.27266315168e-13,6.39287325686e-14,6.58577978005e-14,-2.04918813996e-13,4.49787835752e-14,1.2025375317e-14,5.77623838102e-13,-5.75037604197e-13,-0.799484009426,-2.93433022547e-13,2.98730894053e-13,-4.4334893766e-14,-2.85686897276e-13,-0.165809915632,-0.488220011222,6.66176585706e-14,-1.10282470528e-12,-4.23670807175e-14,-4.36453543982e-13,-4.74620840007e-14,4.72886165332e-13,7.66860423092e-13,2.84688733887e-13,8.37250608787e-14,-6.28835710389e-14,-4.69208840138e-13,-2.26056629598e-13,3.44816271259e-13,2.39404842295e-13,-2.94972914434e-13,-5.3762369852e-12,-1.69015791324e-13,-9.04077309861e-14,-8.88064502532e-14,-8.31485292428e-14,-0.306129782367,-0.38911534418,8.23269879447e-14,-1.9912937517,-1.99848498868,-1.99914477682,0.283332653251,2.26695121893e-13,-1.0280080078,-4.03046115655,-2.79200421666e-12,-1.41782357163e-13,6.03219760615e-13,1.17191690594e-13,3.26768570545e-13,1.63609228849e-14,-0.352165705229,-0.409846884924,1.24543169727,-0.0903442478825,-3.40871257993,-0.902709649386,5.16312511915e-13,0.448850306527,8.6592159267,1.81935474588e-13,-2.27915888671e-13,2.42014440279,-0.347328187089,-0.400339848468,2.94540933507,-0.906408134033,-4.30822588507,0.362752457449,-7.60503744059e-14,-0.00303797321614,3.98520057727,-2.9099556536e-13,2.56007128117e-13,-0.18259132181,-1.23631847368,-3.5715730183e-13,4.93613636121e-14,2.32529730743,2.44453489892,3.21228293198,6.15556622512e-13,2.66019385174,-0.384906579182,1.25824050886,-0.998104263698,-0.172070564024,-0.829377957847,-0.73838313563,-1.13050731774e-12,-0.565530071159,-1.24639640025,3.45056418338e-13,2.12064029388e-14,-0.439008914498,-0.953066768891,-0.754087087625,,1.54137472157e-13,1.11017947814e-13,7.4538585268e-13,-1.36027504604,-1.04947356402,-0.432989059186,-0.581049796496,-0.476009150723,-1.70906616015e-13,-5.69526163705e-14,-1.83983494003e-14,-1.39402535303e-13,-0.158218385544,7.41704576276e-16,-3.825099055e-14,-0.191863263104,-8.71182235265e-15,0.265916127572,0.38812479939,0.11759710979,-0.426976515771,-0.42468129384,-0.429943546223,-0.42763685745,3.90440278248e-15,3.64767939998e-14,-8.13440358592e-14,-0.172610533389,-0.697835858354,4.02989474236e-14,-2.41004160415e-14,0.224229499009,5.58573461086e-14,0.221101815894,-0.0622881404819,-0.948333473726,-1.68710166394,-1.26648090064e-12,-1.29329213837e-13,3.82262370235e-13,-0.510940969889,,2.88076696825e-12,0.520790432716,-0.315899180869,0.613184151989,-0.315120781526,0.396200771473,-0.315502979365,0.812481949497,0.662059343644,0.226425144815,-0.0624685508584,1.18082218953,0.162584830103,-0.312861973871,-0.329456759161,-0.368914877622,-0.325707078954,-0.239076675134,-0.327598764573,1.34516762836,0.740449927015,0.673586981961,0.528254977253,-0.0761004762804,0.0748722153603,-0.621163958113,-0.154575824466,-0.740612684381,-0.319087606007,-0.713146946189,-0.272384363876,0.496351054794,0.23437437306,-0.81074485369,-0.58898114911,-0.834504713525,-0.741448038363,-0.847655336146,-0.693275642578,-0.823265604643,-0.343237723456,-0.903061806947,-0.340664958394,-0.692642255181,-0.342464362832,-0.87187098302,-0.659538496942,-0.881844536192,-0.642898195757,-0.910332198675,-0.680456160706,-0.929998740661,-0.798744083296,-0.17825473089,-0.0661134029514,-0.535350885577,0.325628266318,-0.541182965691,-1.16497092283,-0.326641239778,-0.77426286564,-0.323095311334,0.77426286564,-0.293990732269,-1.05667665492e-13,-2.45567948455e-13,1.76141887513e-13,3.07066212747e-13,3.98465712583e-13,-9.65107744655e-13,8.1662796908e-14,-0.420732977007,-0.417839788289,-8.888775973e-14,-7.14660886369e-13,-0.275359775444,1.23190120823,0.439124145285,4.20543271314e-13,-1.26326633337e-13,0.998104263698,7.75566813549e-13,-2.43148149141e-13,-1.63667402777e-12,-1.37942267657e-13,-2.10202112382e-13,-2.12069709125e-13,1.36404862098e-13,-5.96923178089e-13,0.86736573943,-0.307535688858,-1.98767036525,-2.04867795636,1.03914547461,1.89325266596e-13,-2.07212978938e-12,-0.360597916499,-0.531895095335,4.1053919866e-14,-0.772679319975,-1.02632555932,9.40833279916e-13,-2.08261976679e-14,3.77872933698e-13,3.09633345134e-13,5.06352336689e-13,-4.83539068164e-13,-1.73844476193e-14,-9.12538301008e-13,2.99962236101e-13,-2.95834049755e-13,9.79652391625e-14,-8.75718578958e-14,-5.67336929213e-14,3.78606514399e-13,3.89312670235e-13,,0.998104263698,0.998104263698,-0.318483099447,-1.23190120823,0.53057722152,-0.998104263698,0.998104263698,0.998104263698,-2.83328219048e-13
